X,Y,Z,Name,description,gx_media_links,A prophecy foretold that Metis would give birth to two children,The story of Narcissus is a famous cautionary tale from Greek mythology,This unusual birth is often seen as reflecting her attributes,s how the story goes
17.5853648,-21.085973,0,David - Toga ,,,,,,
17.558844,-20.8079574,0,David - Toga ,,,,,,
17.4823469,-20.3160238,0,David - Toga ,,,,,,
16.7059824,-20.6781955,0,David - Toga ,,,,,,
12.157551,-15.981582,0,Hephaestus - Back,,,,,,
12.1879651,-15.9802834,0,Hephaestus - Back,,,,,,
12.1548044,-15.9604575,0,Hephaestus - Back,,,,,,
11.9611904,-16.0660816,0,Hephaestus - Back,,,,,,
11.9378244,-16.0343836,0,Hephaestus - Back,,,,,,
11.9213616,-15.9987251,0,Hephaestus - Back,,,,,,
11.9872628,-15.8653695,0,Hephaestus - Back,,,,,,
12.0229684,-15.7913813,0,Hephaestus - Back,,,,,,
12.0394479,-15.7755231,0,Hephaestus - Back,,,,,,
11.9680368,-15.8389483,0,Hephaestus - Back,,,,,,
11.9131051,-15.8812207,0,Hephaestus - Back,,,,,,
11.8499338,-15.997424,0,Hephaestus - Back,,,,,,
11.8526803,-16.1135597,0,Hephaestus - Back,,,,,,
11.8142282,-16.2164414,0,Hephaestus - Back,,,,,,
11.8252145,-16.3008171,0,Hephaestus - Back,,,,,,
11.8719064,-16.1557741,0,Hephaestus - Back,,,,,,
11.9213449,-16.0898102,0,Hephaestus - Back,,,,,,
12.0119821,-16.0475818,0,Hephaestus - Back,,,,,,
12.157551,-15.981582,0,Hephaestus - Back,,,,,,
12.1719599,-11.7446757,0,David - Arm,,,,,,
12.0282284,-11.8715454,0,David - Arm,,,,,,
12.197683,-12.0117877,0,David - Arm,,,,,,
12.4283611,-11.6649293,0,David - Arm,,,,,,
12.4095485,-11.5625261,0,David - Arm,,,,,,
12.127157,-11.4923343,0,David - Arm,,,,,,
12.1719599,-11.7446757,0,David - Arm,,,,,,
11.4998254,-18.3790811,0,Zeus - Lightning,,,,,,
7.6326379,-20.3276817,0,Zeus - Lightning,,,,,,
4.6883019,-22.1706705,0,Zeus - Lightning,,,,,,
5.3914269,-25.2283491,0,Zeus - Lightning,,,,,,
2.7986535,-26.8079425,0,Zeus - Lightning,,,,,,
2.9744347,-27.7842229,0,Zeus - Lightning,,,,,,
-0.2335731,-30.6601713,0,Zeus - Lightning,,,,,,
-1.0245887,-32.9013135,0,Zeus - Lightning,,,,,,
-2.5626746,-32.5315783,0,Zeus - Lightning,,,,,,
-5.1993934,-35.159035,0,Zeus - Lightning,,,,,,
-3.3976356,-34.3647964,0,Zeus - Lightning,,,,,,
-2.6066199,-33.2327612,0,Zeus - Lightning,,,,,,
-0.6730262,-33.5263308,0,Zeus - Lightning,,,,,,
0.5134972,-31.3757297,0,Zeus - Lightning,,,,,,
2.2713097,-29.5959575,0,Zeus - Lightning,,,,,,
2.7547082,-30.5845376,0,Zeus - Lightning,,,,,,
0.9968957,-33.0487777,0,Zeus - Lightning,,,,,,
2.2273644,-32.7166375,0,Zeus - Lightning,,,,,,
3.4138879,-30.091483,0,Zeus - Lightning,,,,,,
2.9304894,-28.9827245,0,Zeus - Lightning,,,,,,
3.8093957,-27.9007968,0,Zeus - Lightning,,,,,,
4.2488488,-26.9255481,0,Zeus - Lightning,,,,,,
6.4461144,-26.1786599,0,Zeus - Lightning,,,,,,
6.3582238,-23.4668247,0,Zeus - Lightning,,,,,,
7.8523644,-21.8447257,0,Zeus - Lightning,,,,,,
7.8963097,-21.0676373,0,Zeus - Lightning,,,,,,
9.4343957,-20.5335863,0,Zeus - Lightning,,,,,,
11.3240441,-20.0389546,0,Zeus - Lightning,,,,,,
12.1150597,-19.2111123,0,Zeus - Lightning,,,,,,
11.4998254,-18.3790811,0,Zeus - Lightning,,,,,,
13.2785316,-16.477271,0,Birth of Athena - Eye,,,,,,
13.2790465,-16.4781764,0,Birth of Athena - Eye,,,,,,
13.2796796,-16.4792875,0,Birth of Athena - Eye,,,,,,
13.281836,-16.4790714,0,Birth of Athena - Eye,,,,,,
13.2823832,-16.4783821,0,Birth of Athena - Eye,,,,,,
13.2827265,-16.4779192,0,Birth of Athena - Eye,,,,,,
13.2816322,-16.4762524,0,Birth of Athena - Eye,,,,,,
13.279819,-16.4760672,0,Birth of Athena - Eye,,,,,,
13.2785316,-16.477271,0,Birth of Athena - Eye,,,,,,
13.2990665,-16.4628361,0,Birth of Athena - Eye,,,,,,
13.3006758,-16.464791,0,Birth of Athena - Eye,,,,,,
13.3027144,-16.464791,0,Birth of Athena - Eye,,,,,,
13.3040233,-16.4631036,0,Birth of Athena - Eye,,,,,,
13.3033581,-16.4623628,0,Birth of Athena - Eye,,,,,,
13.3024353,-16.4613956,0,Birth of Athena - Eye,,,,,,
13.300311,-16.4612104,0,Birth of Athena - Eye,,,,,,
13.2990665,-16.4628361,0,Birth of Athena - Eye,,,,,,
103.2683614,-19.3691538,0,Atlas - Pupil ,,,,,,
103.1584981,-19.5245472,0,Atlas - Pupil ,,,,,,
103.2024434,-19.7004792,0,Atlas - Pupil ,,,,,,
103.42217,-19.6797913,0,Atlas - Pupil ,,,,,,
103.5100606,-19.5349015,0,Atlas - Pupil ,,,,,,
103.4661153,-19.3795179,0,Atlas - Pupil ,,,,,,
103.2683614,-19.3691538,0,Atlas - Pupil ,,,,,,
125.116428,-13.63474,0,Atlas - Hair,,,,,,
125.643772,-12.864787,0,Atlas - Hair,,,,,,
124.735745,-11.971744,0,Atlas - Hair,,,,,,
125.116428,-13.63474,0,Atlas - Hair,,,,,,
122.7503014,-11.1307949,0,Atlas - Hair,,,,,,
122.7501624,-11.4010799,0,Atlas - Hair,,,,,,
122.8405588,-11.2221445,0,Atlas - Hair,,,,,,
122.7503014,-11.1307949,0,Atlas - Hair,,,,,,
122.6617336,-10.9448221,0,Atlas - Hair,,,,,,
122.7296143,-10.9797269,0,Atlas - Hair,,,,,,
122.474075,-10.917006,0,Atlas - Hair,,,,,,
122.6617336,-10.9448221,0,Atlas - Hair,,,,,,
122.7503014,-11.1307949,0,Atlas - Hair,,,,,,
122.512105,-10.922633,0,Atlas - Hair,,,,,,
122.6617336,-10.9448221,0,Atlas - Hair,,,,,,
122.7503014,-11.1307949,0,Atlas - Hair,,,,,,
123.111407,-14.412338,0,Atlas - Hair,,,,,,
123.12313,-14.623318,0,Atlas - Hair,,,,,,
123.389541,-14.342869,0,Atlas - Hair,,,,,,
123.111407,-14.412338,0,Atlas - Hair,,,,,,
123.12313,-14.623318,0,Atlas - Hair,,,,,,
123.122681,-14.62379,0,Atlas - Hair,,,,,,
123.123886,-14.636916,0,Atlas - Hair,,,,,,
123.12313,-14.623318,0,Atlas - Hair,,,,,,
122.438106,-10.932752,0,Atlas - Hair,,,,,,
122.376931,-10.95952,0,Atlas - Hair,,,,,,
122.512105,-10.922633,0,Atlas - Hair,,,,,,
122.438106,-10.932752,0,Atlas - Hair,,,,,,
122.474075,-10.917006,0,Atlas - Hair,,,,,,
122.385962,-10.939872,0,Atlas - Hair,,,,,,
122.438106,-10.932752,0,Atlas - Hair,,,,,,
122.474075,-10.917006,0,Atlas - Hair,,,,,,
123.096175,-14.137604,0,Atlas - Hair,,,,,,
123.07808,-14.137046,0,Atlas - Hair,,,,,,
123.103463,-14.414316,0,Atlas - Hair,,,,,,
123.111407,-14.412338,0,Atlas - Hair,,,,,,
123.096175,-14.137604,0,Atlas - Hair,,,,,,
123.07808,-14.137046,0,Atlas - Hair,,,,,,
123.058302,-13.920524,0,Atlas - Hair,,,,,,
123.054445,-13.878247,0,Atlas - Hair,,,,,,
123.019335,-13.858776,0,Atlas - Hair,,,,,,
123.019356,-13.870733,0,Atlas - Hair,,,,,,
123.01982,-14.135242,0,Atlas - Hair,,,,,,
123.07808,-14.137046,0,Atlas - Hair,,,,,,
122.376931,-10.95952,0,Atlas - Hair,,,,,,
122.385962,-10.939872,0,Atlas - Hair,,,,,,
121.2315529,-11.2609309,0,Atlas - Hair,,,,,,
118.8585053,-11.4548119,0,Atlas - Hair,,,,,,
117.5840914,-11.5897784,0,Atlas - Hair,,,,,,
115.1670993,-11.4548122,0,Atlas - Hair,,,,,,
111.629502,-10.7432815,0,Atlas - Hair,,,,,,
108.8829199,-10.5057264,0,Atlas - Hair,,,,,,
107.5678405,-10.1030165,0,Atlas - Hair,,,,,,
106.3419317,-9.5029677,0,Atlas - Hair,,,,,,
105.037705,-8.8813634,0,Atlas - Hair,,,,,,
102.3130958,-9.9543334,0,Atlas - Hair,,,,,,
100.8883552,-6.2703771,0,Atlas - Hair,,,,,,
100.156931,-7.766899,0,Atlas - Hair,,,,,,
98.6704613,-9.846213,0,Atlas - Hair,,,,,,
98.302186,-10.534417,0,Atlas - Hair,,,,,,
98.39004,-12.164897,0,Atlas - Hair,,,,,,
98.428514,-12.787526,0,Atlas - Hair,,,,,,
101.5604354,-11.68337,0,Atlas - Hair,,,,,,
99.365133,-17.631539,0,Atlas - Hair,,,,,,
100.010546,-18.664295,0,Atlas - Hair,,,,,,
101.514576,-17.391388,0,Atlas - Hair,,,,,,
103.257258,-15.828814,0,Atlas - Hair,,,,,,
103.498213,-15.189299,0,Atlas - Hair,,,,,,
103.829681,-15.006526,0,Atlas - Hair,,,,,,
110.125108,-17.917013,0,Atlas - Hair,,,,,,
109.550439,-19.337921,0,Atlas - Hair,,,,,,
108.442815,-20.088274,0,Atlas - Hair,,,,,,
106.890046,-21.47003,0,Atlas - Hair,,,,,,
106.297481,-23.078123,0,Atlas - Hair,,,,,,
106.58105,-23.214974,0,Atlas - Hair,,,,,,
107.04228,-23.714279,0,Atlas - Hair,,,,,,
108.080566,-22.225672,0,Atlas - Hair,,,,,,
108.873503,-21.160573,0,Atlas - Hair,,,,,,
109.4831255,-20.3376796,0,Atlas - Hair,,,,,,
110.1758824,-20.0475577,0,Atlas - Hair,,,,,,
110.673163,-20.3936507,0,Atlas - Hair,,,,,,
110.4685826,-21.356861,0,Atlas - Hair,,,,,,
109.434428,-24.767742,0,Atlas - Hair,,,,,,
109.786387,-25.033027,0,Atlas - Hair,,,,,,
111.590583,-24.730665,0,Atlas - Hair,,,,,,
112.553593,-23.586876,0,Atlas - Hair,,,,,,
113.714117,-22.674114,0,Atlas - Hair,,,,,,
114.050504,-20.991557,0,Atlas - Hair,,,,,,
113.590056,-17.229878,0,Atlas - Hair,,,,,,
114.67807,-20.304336,0,Atlas - Hair,,,,,,
115.01427,-17.06199,0,Atlas - Hair,,,,,,
115.694443,-17.828801,0,Atlas - Hair,,,,,,
116.316812,-18.771221,0,Atlas - Hair,,,,,,
118.780043,-18.69718,0,Atlas - Hair,,,,,,
116.669982,-17.305143,0,Atlas - Hair,,,,,,
117.6753053,-17.2617389,0,Atlas - Hair,,,,,,
117.360726,-16.4616,0,Atlas - Hair,,,,,,
118.753589,-17.126877,0,Atlas - Hair,,,,,,
118.5347897,-16.1338077,0,Atlas - Hair,,,,,,
118.4097667,-15.2543925,0,Atlas - Hair,,,,,,
118.682725,-15.47124,0,Atlas - Hair,,,,,,
119.883795,-17.422787,0,Atlas - Hair,,,,,,
119.758785,-14.79521,0,Atlas - Hair,,,,,,
120.3095281,-14.8985773,0,Atlas - Hair,,,,,,
120.946105,-14.022602,0,Atlas - Hair,,,,,,
120.864918,-16.958335,0,Atlas - Hair,,,,,,
123.122681,-14.62379,0,Atlas - Hair,,,,,,
123.103463,-14.414316,0,Atlas - Hair,,,,,,
122.278291,-14.618212,0,Atlas - Hair,,,,,,
121.110403,-12.787926,0,Atlas - Hair,,,,,,
123.00286,-13.849637,0,Atlas - Hair,,,,,,
123.019335,-13.858776,0,Atlas - Hair,,,,,,
123.017323,-12.704961,0,Atlas - Hair,,,,,,
123.086132,-13.956085,0,Atlas - Hair,,,,,,
123.096175,-14.137604,0,Atlas - Hair,,,,,,
123.231595,-14.141734,0,Atlas - Hair,,,,,,
125.13654,-14.191769,0,Atlas - Hair,,,,,,
125.116428,-13.63474,0,Atlas - Hair,,,,,,
124.413303,-12.521818,0,Atlas - Hair,,,,,,
125.14652,-11.2324,0,Atlas - Hair,,,,,,
127.577366,-9.415969,0,Atlas - Hair,,,,,,
124.7391786,-10.1928431,0,Atlas - Hair,,,,,,
124.5685003,-10.5023754,0,Atlas - Hair,,,,,,
124.2656472,-10.6388733,0,Atlas - Hair,,,,,,
123.460629,-10.9694513,0,Atlas - Hair,,,,,,
123.256958,-11.0120808,0,Atlas - Hair,,,,,,
123.1231955,-11.0664742,0,Atlas - Hair,,,,,,
122.8086676,-11.2041174,0,Atlas - Hair,,,,,,
122.376931,-10.95952,0,Atlas - Hair,,,,,,
123.460629,-10.9694513,0,Atlas - Hair,,,,,,
122.9526619,-11.1765863,0,Atlas - Hair,,,,,,
124.0322529,-10.8490204,0,Atlas - Hair,,,,,,
123.460629,-10.9694513,0,Atlas - Hair,,,,,,
122.9526619,-11.1765863,0,Atlas - Hair,,,,,,
122.8269269,-11.2144396,0,Atlas - Hair,,,,,,
122.8405588,-11.2221445,0,Atlas - Hair,,,,,,
122.9526619,-11.1765863,0,Atlas - Hair,,,,,,
122.6924863,-11.2548445,0,Atlas - Hair,,,,,,
122.8269269,-11.2144396,0,Atlas - Hair,,,,,,
122.8086676,-11.2041174,0,Atlas - Hair,,,,,,
122.6924863,-11.2548445,0,Atlas - Hair,,,,,,
109.346998,-15.181657,0,Atlas - Hair,,,,,,
109.410264,-14.750006,0,Atlas - Hair,,,,,,
109.476325,-14.30281,0,Atlas - Hair,,,,,,
109.5421,-13.770421,0,Atlas - Hair,,,,,,
109.562739,-13.385742,0,Atlas - Hair,,,,,,
109.129269,-12.744683,0,Atlas - Hair,,,,,,
107.510658,-12.318185,0,Atlas - Hair,,,,,,
106.290146,-12.271931,0,Atlas - Hair,,,,,,
105.017078,-12.507952,0,Atlas - Hair,,,,,,
104.708115,-13.514188,0,Atlas - Hair,,,,,,
104.966443,-13.912405,0,Atlas - Hair,,,,,,
106.029827,-14.814904,0,Atlas - Hair,,,,,,
107.772604,-15.346066,0,Atlas - Hair,,,,,,
108.516164,-15.095588,0,Atlas - Hair,,,,,,
109.346998,-15.181657,0,Atlas - Hair,,,,,,
103.8554971,-18.5236995,0,Atlas - Eyelash,,,,,,
103.796657,-19.341406,0,Atlas - Eyelash,,,,,,
103.7346474,-19.7794401,0,Atlas - Eyelash,,,,,,
103.5808389,-20.0892817,0,Atlas - Eyelash,,,,,,
103.2514819,-20.1237516,0,Atlas - Eyelash,,,,,,
103.6797158,-20.1202323,0,Atlas - Eyelash,,,,,,
103.8774697,-19.3446493,0,Atlas - Eyelash,,,,,,
103.9653603,-18.7111052,0,Atlas - Eyelash,,,,,,
103.8554971,-18.5236995,0,Atlas - Eyelash,,,,,,
103.8691899,-18.4457003,0,Atlas - Eyelash,,,,,,
103.0809609,-18.9077042,0,Atlas - Eyelash,,,,,,
102.8282754,-19.2503371,0,Atlas - Eyelash,,,,,,
102.7403848,-19.7370941,0,Atlas - Eyelash,,,,,,
103.2514819,-20.1237516,0,Atlas - Eyelash,,,,,,
103.137477,-19.962188,0,Atlas - Eyelash,,,,,,
102.851833,-19.734847,0,Atlas - Eyelash,,,,,,
102.883207,-19.3021891,0,Atlas - Eyelash,,,,,,
103.093532,-19.030123,0,Atlas - Eyelash,,,,,,
103.8691899,-18.4457003,0,Atlas - Eyelash,,,,,,
109.0309055,-21.0995351,0,Atlas - Lip ,,,,,,
108.873503,-21.160573,0,Atlas - Lip ,,,,,,
108.4541841,-21.7489966,0,Atlas - Lip ,,,,,,
107.981772,-22.5427034,0,Atlas - Lip ,,,,,,
107.4660991,-23.3338174,0,Atlas - Lip ,,,,,,
107.564277,-23.4378061,0,Atlas - Lip ,,,,,,
107.8620063,-23.4097298,0,Atlas - Lip ,,,,,,
108.2454439,-22.5731408,0,Atlas - Lip ,,,,,,
108.3772799,-22.3294543,0,Atlas - Lip ,,,,,,
108.5310884,-22.0955212,0,Atlas - Lip ,,,,,,
108.5640474,-21.912172,0,Atlas - Lip ,,,,,,
108.750815,-21.514107,0,Atlas - Lip ,,,,,,
108.9156099,-21.2583611,0,Atlas - Lip ,,,,,,
108.9925142,-21.2378822,0,Atlas - Lip ,,,,,,
109.0309055,-21.0995351,0,Atlas - Lip ,,,,,,
110.5375539,-21.0424524,0,Atlas - Lip ,,,,,,
110.1640188,-21.6666042,0,Atlas - Lip ,,,,,,
109.9223195,-22.1253236,0,Atlas - Lip ,,,,,,
109.8564016,-22.6129834,0,Atlas - Lip ,,,,,,
109.6476613,-22.9371346,0,Atlas - Lip ,,,,,,
109.4169485,-23.3109687,0,Atlas - Lip ,,,,,,
109.2191945,-23.5730368,0,Atlas - Lip ,,,,,,
109.1203176,-23.9551191,0,Atlas - Lip ,,,,,,
109.3620168,-24.2158944,0,Atlas - Lip ,,,,,,
109.8234426,-23.2706045,0,Atlas - Lip ,,,,,,
110.1090871,-22.4201558,0,Atlas - Lip ,,,,,,
110.4276906,-21.7278519,0,Atlas - Lip ,,,,,,
110.5375539,-21.0424524,0,Atlas - Lip ,,,,,,
100.9357484,-18.8577333,0,Atlas - Face ,,,,,,
100.5622133,-20.121236,0,Atlas - Face ,,,,,,
101.089557,-20.7800409,0,Atlas - Face ,,,,,,
101.7047914,-21.2722704,0,Atlas - Face ,,,,,,
102.7375062,-21.7016263,0,Atlas - Face ,,,,,,
103.4626039,-21.905634,0,Atlas - Face ,,,,,,
103.8210406,-22.3003614,0,Atlas - Face ,,,,,,
104.1877015,-22.981954,0,Atlas - Face ,,,,,,
105.0885804,-23.2042854,0,Atlas - Face ,,,,,,
105.8356508,-22.4752969,0,Atlas - Face ,,,,,,
106.2091859,-21.4973291,0,Atlas - Face ,,,,,,
107.652765,-20.7276752,0,Atlas - Face ,,,,,,
108.0329164,-20.0799674,0,Atlas - Face ,,,,,,
108.823932,-19.6046016,0,Atlas - Face ,,,,,,
109.6722907,-19.0122582,0,Atlas - Face ,,,,,,
109.8127015,-17.961273,0,Atlas - Face ,,,,,,
103.9899476,-15.3088683,0,Atlas - Face ,,,,,,
100.9357484,-18.8577333,0,Atlas - Face ,,,,,,
101.884834,-19.7551021,0,Atlas - Eyebrow ,,,,,,
102.1047513,-20.1685339,0,Atlas - Eyebrow ,,,,,,
102.8308382,-20.209642,0,Atlas - Eyebrow ,,,,,,
102.4566392,-19.5894403,0,Atlas - Eyebrow ,,,,,,
102.5893975,-18.7998968,0,Atlas - Eyebrow ,,,,,,
103.138365,-18.4250679,0,Atlas - Eyebrow ,,,,,,
104.2161213,-17.6296421,0,Atlas - Eyebrow ,,,,,,
103.2482925,-17.6723629,0,Atlas - Eyebrow ,,,,,,
102.2807151,-18.2580863,0,Atlas - Eyebrow ,,,,,,
101.7968919,-18.9666685,0,Atlas - Eyebrow ,,,,,,
101.884834,-19.7551021,0,Atlas - Eyebrow ,,,,,,
103.445095,-19.030123,0,Atlas - Eye ,,,,,,
102.9507097,-19.1339494,0,Atlas - Eye ,,,,,,
102.8957783,-19.445036,0,Atlas - Eye ,,,,,,
102.8573262,-19.8175539,0,Atlas - Eye ,,,,,,
103.3077651,-20.0654166,0,Atlas - Eye ,,,,,,
103.5714375,-19.9931634,0,Atlas - Eye ,,,,,,
103.741725,-19.8485584,0,Atlas - Eye ,,,,,,
103.7801772,-19.6055314,0,Atlas - Eye ,,,,,,
103.7856707,-19.1962137,0,Atlas - Eye ,,,,,,
103.445095,-19.030123,0,Atlas - Eye ,,,,,,
101.089557,-20.7800409,0,Atlas - Hair ,,,,,,
101.2507716,-22.2028408,0,Atlas - Hair ,,,,,,
102.7009669,-23.0546383,0,Atlas - Hair ,,,,,,
103.975381,-23.7000402,0,Atlas - Hair ,,,,,,
104.9861231,-24.7819213,0,Atlas - Hair ,,,,,,
106.1287013,-25.6169357,0,Atlas - Hair ,,,,,,
106.4363185,-26.9565204,0,Atlas - Hair ,,,,,,
106.656045,-25.1404854,0,Atlas - Hair ,,,,,,
106.0408106,-24.222094,0,Atlas - Hair ,,,,,,
105.95292,-23.2970319,0,Atlas - Hair ,,,,,,
104.6345606,-23.5792672,0,Atlas - Hair ,,,,,,
103.6238185,-22.8927994,0,Atlas - Hair ,,,,,,
103.2283106,-22.3248483,0,Atlas - Hair ,,,,,,
102.0857325,-21.7953856,0,Atlas - Hair ,,,,,,
101.089557,-20.7800409,0,Atlas - Hair ,,,,,,
98.153567,-15.3575368,0,Atlas - Hair ,,,,,,
98.2325676,-17.7365103,0,Atlas - Hair ,,,,,,
98.2832085,-19.600537,0,Atlas - Hair ,,,,,,
97.7052238,-20.9289791,0,Atlas - Hair ,,,,,,
97.5294426,-22.7238653,0,Atlas - Hair ,,,,,,
98.847802,-21.0110486,0,Atlas - Hair ,,,,,,
99.0675285,-22.9263856,0,Atlas - Hair ,,,,,,
99.3751457,-23.8540535,0,Atlas - Hair ,,,,,,
100.2979973,-21.8700259,0,Atlas - Hair ,,,,,,
100.1859819,-24.9653139,0,Atlas - Hair ,,,,,,
101.2647941,-21.420716,0,Atlas - Hair ,,,,,,
100.417022,-19.519861,0,Atlas - Hair ,,,,,,
99.8145988,-18.2380782,0,Atlas - Hair ,,,,,,
98.153567,-15.3575368,0,Atlas - Hair ,,,,,,
158.4686184,-53.937926,0,Atlas - Leg ,,,,,,
157.6825435,-54.4623945,0,Atlas - Leg ,,,,,,
149.6844966,-57.0813692,0,Atlas - Leg ,,,,,,
150.5634028,-59.2142037,0,Atlas - Leg ,,,,,,
152.7606684,-62.2208675,0,Atlas - Leg ,,,,,,
162.7801997,-66.4026916,0,Atlas - Leg ,,,,,,
171.2427192,-67.7281946,0,Atlas - Leg ,,,,,,
179.699145,-69.048156,0,Atlas - Leg ,,,,,,
-178.5526783,-69.4345871,0,Atlas - Leg ,,,,,,
-177.0284066,-70.0227515,0,Atlas - Leg ,,,,,,
-177.5171968,-70.2564733,0,Atlas - Leg ,,,,,,
-176.3018316,-70.7681117,0,Atlas - Leg ,,,,,,
-175.6328994,-71.1998228,0,Atlas - Leg ,,,,,,
-174.6058859,-71.4015906,0,Atlas - Leg ,,,,,,
-173.5332768,-71.7009639,0,Atlas - Leg ,,,,,,
-173.2410581,-71.7909675,0,Atlas - Leg ,,,,,,
-170.3832174,-70.759667,0,Atlas - Leg ,,,,,,
-168.6114019,-69.4837638,0,Atlas - Leg ,,,,,,
-176.4175047,-67.7080282,0,Atlas - Leg ,,,,,,
175.0694888,-65.4717525,0,Atlas - Leg ,,,,,,
170.773306,-64.2311839,0,Atlas - Leg ,,,,,,
157.9353369,-63.0651173,0,Atlas - Leg ,,,,,,
159.6126038,-62.3419739,0,Atlas - Leg ,,,,,,
157.5903338,-61.892947,0,Atlas - Leg ,,,,,,
156.5404096,-59.9982841,0,Atlas - Leg ,,,,,,
158.6443998,-59.8734539,0,Atlas - Leg ,,,,,,
156.6731277,-58.1065817,0,Atlas - Leg ,,,,,,
156.728293,-56.4253573,0,Atlas - Leg ,,,,,,
158.4686184,-53.937926,0,Atlas - Leg ,,,,,,
103.2433834,-15.7344751,0,Atlas - Hair,,,,,,
103.7270555,-17.5828545,0,Atlas - Hair,,,,,,
103.7913727,-15.2480265,0,Atlas - Hair,,,,,,
104.4466621,-17.0183589,0,Atlas - Hair,,,,,,
105.4815291,-18.4160905,0,Atlas - Hair,,,,,,
104.9324525,-16.4289455,0,Atlas - Hair,,,,,,
104.6907835,-15.5647195,0,Atlas - Hair,,,,,,
106.0509802,-16.7647676,0,Atlas - Hair,,,,,,
106.4682951,-19.0179177,0,Atlas - Hair,,,,,,
106.6430432,-16.7226019,0,Atlas - Hair,,,,,,
107.1039766,-18.706587,0,Atlas - Hair,,,,,,
107.3447912,-16.869407,0,Atlas - Hair,,,,,,
108.4814996,-19.1016234,0,Atlas - Hair,,,,,,
107.8710892,-17.0161691,0,Atlas - Hair,,,,,,
109.3401353,-18.8932165,0,Atlas - Hair,,,,,,
109.4279543,-17.2675828,0,Atlas - Hair,,,,,,
103.9809019,-14.6310026,0,Atlas - Hair,,,,,,
103.6501239,-14.8139653,0,Atlas - Hair,,,,,,
103.2433834,-15.7344751,0,Atlas - Hair,,,,,,
149.5851883,-7.1662069,0,Atlas - Toga,,,,,,
149.0540053,-7.2335152,0,Atlas - Toga,,,,,,
148.7706552,-7.2853548,0,Atlas - Toga,,,,,,
149.2983501,-7.9777042,0,Atlas - Toga,,,,,,
150.6024761,-9.3504886,0,Atlas - Toga,,,,,,
151.6590797,-10.4543025,0,Atlas - Toga,,,,,,
151.7204643,-10.9909003,0,Atlas - Toga,,,,,,
151.1960003,-11.4497931,0,Atlas - Toga,,,,,,
150.0118229,-11.1736107,0,Atlas - Toga,,,,,,
149.0668382,-10.7319771,0,Atlas - Toga,,,,,,
147.820736,-10.5596137,0,Atlas - Toga,,,,,,
146.7202372,-9.7874632,0,Atlas - Toga,,,,,,
145.9351724,-8.9844921,0,Atlas - Toga,,,,,,
145.6356718,-8.3543256,0,Atlas - Toga,,,,,,
144.1619511,-8.139834,0,Atlas - Toga,,,,,,
143.8043965,-9.0955981,0,Atlas - Toga,,,,,,
143.3676703,-9.3234332,0,Atlas - Toga,,,,,,
143.950901,-9.3951237,0,Atlas - Toga,,,,,,
144.2050087,-9.7047314,0,Atlas - Toga,,,,,,
144.2178985,-10.2900421,0,Atlas - Toga,,,,,,
144.0992372,-10.7020663,0,Atlas - Toga,,,,,,
144.2640054,-11.504151,0,Atlas - Toga,,,,,,
144.045083,-12.77968,0,Atlas - Toga,,,,,,
144.3441469,-13.7838224,0,Atlas - Toga,,,,,,
145.4380703,-14.102679,0,Atlas - Toga,,,,,,
145.8019361,-14.697501,0,Atlas - Toga,,,,,,
145.9925088,-16.0140097,0,Atlas - Toga,,,,,,
146.5847738,-16.7368332,0,Atlas - Toga,,,,,,
147.0070147,-18.131137,0,Atlas - Toga,,,,,,
149.0535357,-18.8628335,0,Atlas - Toga,,,,,,
150.5895505,-19.7020821,0,Atlas - Toga,,,,,,
151.4228702,-20.5824239,0,Atlas - Toga,,,,,,
152.3412884,-20.690144,0,Atlas - Toga,,,,,,
153.1641554,-20.9670934,0,Atlas - Toga,,,,,,
152.8533357,-21.5139213,0,Atlas - Toga,,,,,,
152.9365651,-22.7956396,0,Atlas - Toga,,,,,,
153.2086086,-22.9616243,0,Atlas - Toga,,,,,,
153.2293645,-23.3213368,0,Atlas - Toga,,,,,,
153.2389256,-23.5013388,0,Atlas - Toga,,,,,,
153.501174,-23.7074781,0,Atlas - Toga,,,,,,
153.5197517,-23.9172773,0,Atlas - Toga,,,,,,
153.8500741,-24.331488,0,Atlas - Toga,,,,,,
154.3852768,-25.6208618,0,Atlas - Toga,,,,,,
154.869409,-27.1157895,0,Atlas - Toga,,,,,,
154.9033101,-28.7351809,0,Atlas - Toga,,,,,,
154.6653186,-29.6112245,0,Atlas - Toga,,,,,,
154.0417982,-30.8094833,0,Atlas - Toga,,,,,,
153.9801036,-32.1909232,0,Atlas - Toga,,,,,,
152.4814539,-34.3426787,0,Atlas - Toga,,,,,,
151.6618323,-41.9574634,0,Atlas - Toga,,,,,,
151.8665053,-43.6771424,0,Atlas - Toga,,,,,,
152.1521498,-45.3997356,0,Atlas - Toga,,,,,,
151.7807042,-49.3967922,0,Atlas - Toga,,,,,,
151.0021443,-50.3158908,0,Atlas - Toga,,,,,,
150.4594102,-50.7772111,0,Atlas - Toga,,,,,,
149.6878478,-50.9794839,0,Atlas - Toga,,,,,,
147.4779657,-51.4292414,0,Atlas - Toga,,,,,,
147.7356459,-53.1873847,0,Atlas - Toga,,,,,,
149.3329341,-56.5522347,0,Atlas - Toga,,,,,,
156.8323256,-54.3175913,0,Atlas - Toga,,,,,,
158.4319195,-53.5657234,0,Atlas - Toga,,,,,,
