X,Y,Z,Name,gx_media_links,Ammit,Anubis,The Ceremony,The Outcome,Thoth,Visit The British Museum website to learn more,s Feather,s a breakdown of the key elements and figures you mentioned
15.839813,-22.126633,0,Papyrus - Baboon ,,,,,,,,,
15.8837583,-22.1011876,0,Papyrus - Baboon ,,,,,,,,,
15.8914356,-22.0794232,0,Papyrus - Baboon ,,,,,,,,,
15.8670529,-22.0542913,0,Papyrus - Baboon ,,,,,,,,,
15.8811314,-22.0011459,0,Papyrus - Baboon ,,,,,,,,,
15.8646519,-21.9718573,0,Papyrus - Baboon ,,,,,,,,,
15.8358128,-21.9463842,0,Papyrus - Baboon ,,,,,,,,,
15.825514,-21.9132606,0,Papyrus - Baboon ,,,,,,,,,
15.8413059,-21.8826812,0,Papyrus - Baboon ,,,,,,,,,
15.8512569,-21.8559183,0,Papyrus - Baboon ,,,,,,,,,
15.8351215,-21.8049282,0,Papyrus - Baboon ,,,,,,,,,
15.7973607,-21.815125,0,Papyrus - Baboon ,,,,,,,,,
15.7613168,-21.8320205,0,Papyrus - Baboon ,,,,,,,,,
15.7252689,-21.8578313,0,Papyrus - Baboon ,,,,,,,,,
15.7135899,-21.8865041,0,Papyrus - Baboon ,,,,,,,,,
15.6737645,-21.901795,0,Papyrus - Baboon ,,,,,,,,,
15.6785667,-21.8591009,0,Papyrus - Baboon ,,,,,,,,,
15.6160863,-21.8584666,0,Papyrus - Baboon ,,,,,,,,,
15.5570348,-21.901795,0,Papyrus - Baboon ,,,,,,,,,
15.5556615,-21.9285502,0,Papyrus - Baboon ,,,,,,,,,
15.5662303,-22.0086751,0,Papyrus - Baboon ,,,,,,,,,
15.5968602,-21.997326,0,Papyrus - Baboon ,,,,,,,,,
15.5625279,-22.0291553,0,Papyrus - Baboon ,,,,,,,,,
15.5515882,-22.0513044,0,Papyrus - Baboon ,,,,,,,,,
15.5515416,-22.043158,0,Papyrus - Baboon ,,,,,,,,,
15.5158695,-22.2118003,0,Papyrus - Baboon Arm ,,,,,,,,,
15.38812,-22.2619279,0,Papyrus - Baboon Arm ,,,,,,,,,
15.3194554,-22.3165671,0,Papyrus - Baboon Arm ,,,,,,,,,
15.2549107,-22.358485,0,Papyrus - Baboon Arm ,,,,,,,,,
15.213712,-22.3534048,0,Papyrus - Baboon Arm ,,,,,,,,,
15.1725133,-22.3838837,0,Papyrus - Baboon Arm ,,,,,,,,,
15.2082188,-22.3940419,0,Papyrus - Baboon Arm ,,,,,,,,,
15.2494176,-22.3902327,0,Papyrus - Baboon Arm ,,,,,,,,,
15.2727635,-22.3965813,0,Papyrus - Baboon Arm ,,,,,,,,,
15.2164586,-22.4283202,0,Papyrus - Baboon Arm ,,,,,,,,,
15.1519139,-22.452437,0,Papyrus - Baboon Arm ,,,,,,,,,
15.1217015,-22.4752805,0,Papyrus - Baboon Arm ,,,,,,,,,
15.1134618,-22.5044641,0,Papyrus - Baboon Arm ,,,,,,,,,
15.1560338,-22.5285675,0,Papyrus - Baboon Arm ,,,,,,,,,
15.2219517,-22.5146134,0,Papyrus - Baboon Arm ,,,,,,,,,
15.2761786,-22.5001413,0,Papyrus - Baboon Arm ,,,,,,,,,
15.3084691,-22.4638592,0,Papyrus - Baboon Arm ,,,,,,,,,
15.358658,-22.409851,0,Papyrus - Baboon Arm ,,,,,,,,,
15.3551428,-22.3897157,0,Papyrus - Baboon Arm ,,,,,,,,,
15.4526646,-22.3534048,0,Papyrus - Baboon Arm ,,,,,,,,,
15.6478949,-22.3330273,0,Papyrus - Baboon Arm ,,,,,,,,,
15.6745682,-22.329509,0,Papyrus - Baboon Arm ,,,,,,,,,
15.6792671,-22.3183672,0,Papyrus - Baboon Arm ,,,,,,,,,
15.8233534,-22.1839316,0,Papyrus - Baboon Arm ,,,,,,,,,
15.6680637,-22.2821086,0,Papyrus - Baboon Arm ,,,,,,,,,
15.6227927,-22.2525358,0,Papyrus - Baboon Arm ,,,,,,,,,
15.5625745,-22.2504316,0,Papyrus - Baboon Arm ,,,,,,,,,
15.5356827,-22.2228516,0,Papyrus - Baboon Arm ,,,,,,,,,
15.5309757,-22.1978144,0,Papyrus - Baboon Arm ,,,,,,,,,
15.5158695,-22.2118003,0,Papyrus - Baboon Arm ,,,,,,,,,
16.1147378,-22.0255255,0,Papyrus - Baboon ,,,,,,,,,
16.0671819,-22.0761109,0,Papyrus - Baboon ,,,,,,,,,
16.0705068,-22.0747617,0,Papyrus - Baboon ,,,,,,,,,
16.1147378,-22.0255255,0,Papyrus - Baboon ,,,,,,,,,
16.0705068,-22.0747617,0,Papyrus - Baboon ,,,,,,,,,
16.0240849,-22.1263871,0,Papyrus - Baboon ,,,,,,,,,
15.9931879,-22.1314799,0,Papyrus - Baboon ,,,,,,,,,
15.9787646,-22.152786,0,Papyrus - Baboon ,,,,,,,,,
15.9399621,-22.0937793,0,Papyrus - Baboon ,,,,,,,,,
15.9322405,-22.0665019,0,Papyrus - Baboon ,,,,,,,,,
15.9112153,-22.0458604,0,Papyrus - Baboon ,,,,,,,,,
15.9011753,-22.076128,0,Papyrus - Baboon ,,,,,,,,,
15.8837583,-22.1011876,0,Papyrus - Baboon ,,,,,,,,,
15.839813,-22.126633,0,Papyrus - Baboon ,,,,,,,,,
15.8242711,-22.1950668,0,Papyrus - Baboon ,,,,,,,,,
15.770024,-22.234411,0,Papyrus - Baboon ,,,,,,,,,
15.7027101,-22.2939767,0,Papyrus - Baboon ,,,,,,,,,
15.6622227,-22.348838,0,Papyrus - Baboon ,,,,,,,,,
15.5702122,-22.3996342,0,Papyrus - Baboon ,,,,,,,,,
15.5399998,-22.4301031,0,Papyrus - Baboon ,,,,,,,,,
15.5399998,-22.488483,0,Papyrus - Baboon ,,,,,,,,,
15.524523,-22.4230989,0,Papyrus - Baboon ,,,,,,,,,
15.4888148,-22.4243474,0,Papyrus - Baboon ,,,,,,,,,
15.4823216,-22.4427965,0,Papyrus - Baboon ,,,,,,,,,
15.4850682,-22.4656416,0,Papyrus - Baboon ,,,,,,,,,
15.5001744,-22.5062459,0,Papyrus - Baboon ,,,,,,,,,
15.4864415,-22.5316175,0,Papyrus - Baboon ,,,,,,,,,
15.4809483,-22.5531798,0,Papyrus - Baboon ,,,,,,,,,
15.437003,-22.5886866,0,Papyrus - Baboon ,,,,,,,,,
15.3958043,-22.6748796,0,Papyrus - Baboon ,,,,,,,,,
15.4095372,-22.7052877,0,Papyrus - Baboon ,,,,,,,,,
15.445939,-22.7021205,0,Papyrus - Baboon ,,,,,,,,,
15.4919346,-22.6609403,0,Papyrus - Baboon ,,,,,,,,,
15.522147,-22.6267196,0,Papyrus - Baboon ,,,,,,,,,
15.5482396,-22.5772747,0,Papyrus - Baboon ,,,,,,,,,
15.5667824,-22.5474717,0,Papyrus - Baboon ,,,,,,,,,
15.6031712,-22.5303491,0,Papyrus - Baboon ,,,,,,,,,
15.6429966,-22.4757938,0,Papyrus - Baboon ,,,,,,,,,
15.7212742,-22.4466042,0,Papyrus - Baboon ,,,,,,,,,
15.8064183,-22.4136,0,Papyrus - Baboon ,,,,,,,,,
15.8874424,-22.3640788,0,Papyrus - Baboon ,,,,,,,,,
15.9904393,-22.2865874,0,Papyrus - Baboon ,,,,,,,,,
16.064597,-22.2179525,0,Papyrus - Baboon ,,,,,,,,,
16.2410687,-22.1798021,0,Papyrus - Baboon ,,,,,,,,,
16.2774571,-22.1391081,0,Papyrus - Baboon ,,,,,,,,,
16.2228398,-22.0853889,0,Papyrus - Baboon ,,,,,,,,,
16.1559946,-22.0400403,0,Papyrus - Baboon ,,,,,,,,,
16.0705068,-22.0747617,0,Papyrus - Baboon ,,,,,,,,,
15.5654736,-22.1929386,0,Papyrus - Baboon Nose,,,,,,,,,
15.555106,-22.2007886,0,Papyrus - Baboon Nose,,,,,,,,,
15.551646,-22.2115908,0,Papyrus - Baboon Nose,,,,,,,,,
15.5716534,-22.2291732,0,Papyrus - Baboon Nose,,,,,,,,,
15.597678,-22.2236734,0,Papyrus - Baboon Nose,,,,,,,,,
15.5949315,-22.2109601,0,Papyrus - Baboon Nose,,,,,,,,,
15.5654736,-22.1929386,0,Papyrus - Baboon Nose,,,,,,,,,
15.5935582,-22.181715,0,Papyrus - Baboon Nose ,,,,,,,,,
15.6024846,-22.1839404,0,Papyrus - Baboon Nose ,,,,,,,,,
15.6031712,-22.1925237,0,Papyrus - Baboon Nose ,,,,,,,,,
15.6076344,-22.2011064,0,Papyrus - Baboon Nose ,,,,,,,,,
15.6254872,-22.2055565,0,Papyrus - Baboon Nose ,,,,,,,,,
15.6364735,-22.1988813,0,Papyrus - Baboon Nose ,,,,,,,,,
15.64231,-22.1874374,0,Papyrus - Baboon Nose ,,,,,,,,,
15.64128,-22.1756745,0,Papyrus - Baboon Nose ,,,,,,,,,
15.6330403,-22.1670902,0,Papyrus - Baboon Nose ,,,,,,,,,
15.6213673,-22.1626389,0,Papyrus - Baboon Nose ,,,,,,,,,
15.6024846,-22.1658184,0,Papyrus - Baboon Nose ,,,,,,,,,
15.5935582,-22.181715,0,Papyrus - Baboon Nose ,,,,,,,,,
16.124226,-22.468612,0,Papyrus - Kneeling Woman,https://lh3.googleusercontent.com/umsh/AN6v0v5DKX_r7Tai8giVjenFFjbUX6Jen70fUA-QLNjW_cOcGakRq_F7F7d1f4TiSCWKGc8TpjU0nQemPJbIuGRPHjtSNweLWvFGWgoRM0nCK-rb1DDht8pyzJEvMo0KuIe2BSzoOaWxwBa5FAk6Q8HExBHpEQt_hLuWvm_3HSRB49-at5Dbql9jty-I1e6jPZohfq47TvdSlcsaRdSkZhuHrB8Gff7AXqqkq6U4HymdHP2xChnTkcWJTnANlVg_x-IGxhpeKzVi53qHQapfwNf5lBa4NOz24-GvUd5g6Oh5FUBrbdqQagCyeDc6kQ8v2bKbvI03bjUoZHEo86X9iR-wp16LCaRyHy8sbBGeyfLBvN9txm6ZWWIRdYU8KkVdyEElUvGaGUozLKTOx4BOnBrkZ5XDKVk7oOyzqgu2UK3QyyLS8-fbuRGlp9I93fQ84Y9986gBCdXKG7CrPbo_r0LTAdrskS5gZwGXM4mWzW-YHrgvo1ApLHsRklduRkzrUf9DfMzMmau3TdmadWtCWfUFJEbN4YpQUonYg4yZLwDpg3jO0UQJLFB5DVhM9CqOHfUHjAQQsQLeiZTiVtND5ZYhmA49C6AY6K_t1tk-dP4K8ZUON121QB7WnvW64L2FYpKbtEjnfTlt3UPE9OrPaIYj-YI7zB36DkfVQoTw3v1G20hdSA7OlWCHjK1xrPL1gUkwSXrFE0VtB7wmvVsai3iVf-7rpTf228Ypqt9X0VWGk_2CHoPIvncln_2LRAMatBsBmgE9BzeqE43l9gHJZoEu0K8lUAE5XrRfNy8mtfYMfXlHxMA7QxOCCR-4lMTBfQ,,,,,,,,
16.102409,-22.476422,0,Papyrus - Kneeling Woman,https://lh3.googleusercontent.com/umsh/AN6v0v5DKX_r7Tai8giVjenFFjbUX6Jen70fUA-QLNjW_cOcGakRq_F7F7d1f4TiSCWKGc8TpjU0nQemPJbIuGRPHjtSNweLWvFGWgoRM0nCK-rb1DDht8pyzJEvMo0KuIe2BSzoOaWxwBa5FAk6Q8HExBHpEQt_hLuWvm_3HSRB49-at5Dbql9jty-I1e6jPZohfq47TvdSlcsaRdSkZhuHrB8Gff7AXqqkq6U4HymdHP2xChnTkcWJTnANlVg_x-IGxhpeKzVi53qHQapfwNf5lBa4NOz24-GvUd5g6Oh5FUBrbdqQagCyeDc6kQ8v2bKbvI03bjUoZHEo86X9iR-wp16LCaRyHy8sbBGeyfLBvN9txm6ZWWIRdYU8KkVdyEElUvGaGUozLKTOx4BOnBrkZ5XDKVk7oOyzqgu2UK3QyyLS8-fbuRGlp9I93fQ84Y9986gBCdXKG7CrPbo_r0LTAdrskS5gZwGXM4mWzW-YHrgvo1ApLHsRklduRkzrUf9DfMzMmau3TdmadWtCWfUFJEbN4YpQUonYg4yZLwDpg3jO0UQJLFB5DVhM9CqOHfUHjAQQsQLeiZTiVtND5ZYhmA49C6AY6K_t1tk-dP4K8ZUON121QB7WnvW64L2FYpKbtEjnfTlt3UPE9OrPaIYj-YI7zB36DkfVQoTw3v1G20hdSA7OlWCHjK1xrPL1gUkwSXrFE0VtB7wmvVsai3iVf-7rpTf228Ypqt9X0VWGk_2CHoPIvncln_2LRAMatBsBmgE9BzeqE43l9gHJZoEu0K8lUAE5XrRfNy8mtfYMfXlHxMA7QxOCCR-4lMTBfQ,,,,,,,,
16.116142,-22.477056,0,Papyrus - Kneeling Woman,https://lh3.googleusercontent.com/umsh/AN6v0v5DKX_r7Tai8giVjenFFjbUX6Jen70fUA-QLNjW_cOcGakRq_F7F7d1f4TiSCWKGc8TpjU0nQemPJbIuGRPHjtSNweLWvFGWgoRM0nCK-rb1DDht8pyzJEvMo0KuIe2BSzoOaWxwBa5FAk6Q8HExBHpEQt_hLuWvm_3HSRB49-at5Dbql9jty-I1e6jPZohfq47TvdSlcsaRdSkZhuHrB8Gff7AXqqkq6U4HymdHP2xChnTkcWJTnANlVg_x-IGxhpeKzVi53qHQapfwNf5lBa4NOz24-GvUd5g6Oh5FUBrbdqQagCyeDc6kQ8v2bKbvI03bjUoZHEo86X9iR-wp16LCaRyHy8sbBGeyfLBvN9txm6ZWWIRdYU8KkVdyEElUvGaGUozLKTOx4BOnBrkZ5XDKVk7oOyzqgu2UK3QyyLS8-fbuRGlp9I93fQ84Y9986gBCdXKG7CrPbo_r0LTAdrskS5gZwGXM4mWzW-YHrgvo1ApLHsRklduRkzrUf9DfMzMmau3TdmadWtCWfUFJEbN4YpQUonYg4yZLwDpg3jO0UQJLFB5DVhM9CqOHfUHjAQQsQLeiZTiVtND5ZYhmA49C6AY6K_t1tk-dP4K8ZUON121QB7WnvW64L2FYpKbtEjnfTlt3UPE9OrPaIYj-YI7zB36DkfVQoTw3v1G20hdSA7OlWCHjK1xrPL1gUkwSXrFE0VtB7wmvVsai3iVf-7rpTf228Ypqt9X0VWGk_2CHoPIvncln_2LRAMatBsBmgE9BzeqE43l9gHJZoEu0K8lUAE5XrRfNy8mtfYMfXlHxMA7QxOCCR-4lMTBfQ,,,,,,,,
16.124226,-22.468612,0,Papyrus - Kneeling Woman,https://lh3.googleusercontent.com/umsh/AN6v0v5DKX_r7Tai8giVjenFFjbUX6Jen70fUA-QLNjW_cOcGakRq_F7F7d1f4TiSCWKGc8TpjU0nQemPJbIuGRPHjtSNweLWvFGWgoRM0nCK-rb1DDht8pyzJEvMo0KuIe2BSzoOaWxwBa5FAk6Q8HExBHpEQt_hLuWvm_3HSRB49-at5Dbql9jty-I1e6jPZohfq47TvdSlcsaRdSkZhuHrB8Gff7AXqqkq6U4HymdHP2xChnTkcWJTnANlVg_x-IGxhpeKzVi53qHQapfwNf5lBa4NOz24-GvUd5g6Oh5FUBrbdqQagCyeDc6kQ8v2bKbvI03bjUoZHEo86X9iR-wp16LCaRyHy8sbBGeyfLBvN9txm6ZWWIRdYU8KkVdyEElUvGaGUozLKTOx4BOnBrkZ5XDKVk7oOyzqgu2UK3QyyLS8-fbuRGlp9I93fQ84Y9986gBCdXKG7CrPbo_r0LTAdrskS5gZwGXM4mWzW-YHrgvo1ApLHsRklduRkzrUf9DfMzMmau3TdmadWtCWfUFJEbN4YpQUonYg4yZLwDpg3jO0UQJLFB5DVhM9CqOHfUHjAQQsQLeiZTiVtND5ZYhmA49C6AY6K_t1tk-dP4K8ZUON121QB7WnvW64L2FYpKbtEjnfTlt3UPE9OrPaIYj-YI7zB36DkfVQoTw3v1G20hdSA7OlWCHjK1xrPL1gUkwSXrFE0VtB7wmvVsai3iVf-7rpTf228Ypqt9X0VWGk_2CHoPIvncln_2LRAMatBsBmgE9BzeqE43l9gHJZoEu0K8lUAE5XrRfNy8mtfYMfXlHxMA7QxOCCR-4lMTBfQ,,,,,,,,
16.124226,-22.468612,0,Papyrus - Kneeling Woman,https://lh3.googleusercontent.com/umsh/AN6v0v5DKX_r7Tai8giVjenFFjbUX6Jen70fUA-QLNjW_cOcGakRq_F7F7d1f4TiSCWKGc8TpjU0nQemPJbIuGRPHjtSNweLWvFGWgoRM0nCK-rb1DDht8pyzJEvMo0KuIe2BSzoOaWxwBa5FAk6Q8HExBHpEQt_hLuWvm_3HSRB49-at5Dbql9jty-I1e6jPZohfq47TvdSlcsaRdSkZhuHrB8Gff7AXqqkq6U4HymdHP2xChnTkcWJTnANlVg_x-IGxhpeKzVi53qHQapfwNf5lBa4NOz24-GvUd5g6Oh5FUBrbdqQagCyeDc6kQ8v2bKbvI03bjUoZHEo86X9iR-wp16LCaRyHy8sbBGeyfLBvN9txm6ZWWIRdYU8KkVdyEElUvGaGUozLKTOx4BOnBrkZ5XDKVk7oOyzqgu2UK3QyyLS8-fbuRGlp9I93fQ84Y9986gBCdXKG7CrPbo_r0LTAdrskS5gZwGXM4mWzW-YHrgvo1ApLHsRklduRkzrUf9DfMzMmau3TdmadWtCWfUFJEbN4YpQUonYg4yZLwDpg3jO0UQJLFB5DVhM9CqOHfUHjAQQsQLeiZTiVtND5ZYhmA49C6AY6K_t1tk-dP4K8ZUON121QB7WnvW64L2FYpKbtEjnfTlt3UPE9OrPaIYj-YI7zB36DkfVQoTw3v1G20hdSA7OlWCHjK1xrPL1gUkwSXrFE0VtB7wmvVsai3iVf-7rpTf228Ypqt9X0VWGk_2CHoPIvncln_2LRAMatBsBmgE9BzeqE43l9gHJZoEu0K8lUAE5XrRfNy8mtfYMfXlHxMA7QxOCCR-4lMTBfQ,,,,,,,,
16.143334,-22.461768,0,Papyrus - Kneeling Woman,https://lh3.googleusercontent.com/umsh/AN6v0v5DKX_r7Tai8giVjenFFjbUX6Jen70fUA-QLNjW_cOcGakRq_F7F7d1f4TiSCWKGc8TpjU0nQemPJbIuGRPHjtSNweLWvFGWgoRM0nCK-rb1DDht8pyzJEvMo0KuIe2BSzoOaWxwBa5FAk6Q8HExBHpEQt_hLuWvm_3HSRB49-at5Dbql9jty-I1e6jPZohfq47TvdSlcsaRdSkZhuHrB8Gff7AXqqkq6U4HymdHP2xChnTkcWJTnANlVg_x-IGxhpeKzVi53qHQapfwNf5lBa4NOz24-GvUd5g6Oh5FUBrbdqQagCyeDc6kQ8v2bKbvI03bjUoZHEo86X9iR-wp16LCaRyHy8sbBGeyfLBvN9txm6ZWWIRdYU8KkVdyEElUvGaGUozLKTOx4BOnBrkZ5XDKVk7oOyzqgu2UK3QyyLS8-fbuRGlp9I93fQ84Y9986gBCdXKG7CrPbo_r0LTAdrskS5gZwGXM4mWzW-YHrgvo1ApLHsRklduRkzrUf9DfMzMmau3TdmadWtCWfUFJEbN4YpQUonYg4yZLwDpg3jO0UQJLFB5DVhM9CqOHfUHjAQQsQLeiZTiVtND5ZYhmA49C6AY6K_t1tk-dP4K8ZUON121QB7WnvW64L2FYpKbtEjnfTlt3UPE9OrPaIYj-YI7zB36DkfVQoTw3v1G20hdSA7OlWCHjK1xrPL1gUkwSXrFE0VtB7wmvVsai3iVf-7rpTf228Ypqt9X0VWGk_2CHoPIvncln_2LRAMatBsBmgE9BzeqE43l9gHJZoEu0K8lUAE5XrRfNy8mtfYMfXlHxMA7QxOCCR-4lMTBfQ,,,,,,,,
16.144294,-22.449771,0,Papyrus - Kneeling Woman,https://lh3.googleusercontent.com/umsh/AN6v0v5DKX_r7Tai8giVjenFFjbUX6Jen70fUA-QLNjW_cOcGakRq_F7F7d1f4TiSCWKGc8TpjU0nQemPJbIuGRPHjtSNweLWvFGWgoRM0nCK-rb1DDht8pyzJEvMo0KuIe2BSzoOaWxwBa5FAk6Q8HExBHpEQt_hLuWvm_3HSRB49-at5Dbql9jty-I1e6jPZohfq47TvdSlcsaRdSkZhuHrB8Gff7AXqqkq6U4HymdHP2xChnTkcWJTnANlVg_x-IGxhpeKzVi53qHQapfwNf5lBa4NOz24-GvUd5g6Oh5FUBrbdqQagCyeDc6kQ8v2bKbvI03bjUoZHEo86X9iR-wp16LCaRyHy8sbBGeyfLBvN9txm6ZWWIRdYU8KkVdyEElUvGaGUozLKTOx4BOnBrkZ5XDKVk7oOyzqgu2UK3QyyLS8-fbuRGlp9I93fQ84Y9986gBCdXKG7CrPbo_r0LTAdrskS5gZwGXM4mWzW-YHrgvo1ApLHsRklduRkzrUf9DfMzMmau3TdmadWtCWfUFJEbN4YpQUonYg4yZLwDpg3jO0UQJLFB5DVhM9CqOHfUHjAQQsQLeiZTiVtND5ZYhmA49C6AY6K_t1tk-dP4K8ZUON121QB7WnvW64L2FYpKbtEjnfTlt3UPE9OrPaIYj-YI7zB36DkfVQoTw3v1G20hdSA7OlWCHjK1xrPL1gUkwSXrFE0VtB7wmvVsai3iVf-7rpTf228Ypqt9X0VWGk_2CHoPIvncln_2LRAMatBsBmgE9BzeqE43l9gHJZoEu0K8lUAE5XrRfNy8mtfYMfXlHxMA7QxOCCR-4lMTBfQ,,,,,,,,
16.121632,-22.420894,0,Papyrus - Kneeling Woman,https://lh3.googleusercontent.com/umsh/AN6v0v5DKX_r7Tai8giVjenFFjbUX6Jen70fUA-QLNjW_cOcGakRq_F7F7d1f4TiSCWKGc8TpjU0nQemPJbIuGRPHjtSNweLWvFGWgoRM0nCK-rb1DDht8pyzJEvMo0KuIe2BSzoOaWxwBa5FAk6Q8HExBHpEQt_hLuWvm_3HSRB49-at5Dbql9jty-I1e6jPZohfq47TvdSlcsaRdSkZhuHrB8Gff7AXqqkq6U4HymdHP2xChnTkcWJTnANlVg_x-IGxhpeKzVi53qHQapfwNf5lBa4NOz24-GvUd5g6Oh5FUBrbdqQagCyeDc6kQ8v2bKbvI03bjUoZHEo86X9iR-wp16LCaRyHy8sbBGeyfLBvN9txm6ZWWIRdYU8KkVdyEElUvGaGUozLKTOx4BOnBrkZ5XDKVk7oOyzqgu2UK3QyyLS8-fbuRGlp9I93fQ84Y9986gBCdXKG7CrPbo_r0LTAdrskS5gZwGXM4mWzW-YHrgvo1ApLHsRklduRkzrUf9DfMzMmau3TdmadWtCWfUFJEbN4YpQUonYg4yZLwDpg3jO0UQJLFB5DVhM9CqOHfUHjAQQsQLeiZTiVtND5ZYhmA49C6AY6K_t1tk-dP4K8ZUON121QB7WnvW64L2FYpKbtEjnfTlt3UPE9OrPaIYj-YI7zB36DkfVQoTw3v1G20hdSA7OlWCHjK1xrPL1gUkwSXrFE0VtB7wmvVsai3iVf-7rpTf228Ypqt9X0VWGk_2CHoPIvncln_2LRAMatBsBmgE9BzeqE43l9gHJZoEu0K8lUAE5XrRfNy8mtfYMfXlHxMA7QxOCCR-4lMTBfQ,,,,,,,,
16.085242,-22.404706,0,Papyrus - Kneeling Woman,https://lh3.googleusercontent.com/umsh/AN6v0v5DKX_r7Tai8giVjenFFjbUX6Jen70fUA-QLNjW_cOcGakRq_F7F7d1f4TiSCWKGc8TpjU0nQemPJbIuGRPHjtSNweLWvFGWgoRM0nCK-rb1DDht8pyzJEvMo0KuIe2BSzoOaWxwBa5FAk6Q8HExBHpEQt_hLuWvm_3HSRB49-at5Dbql9jty-I1e6jPZohfq47TvdSlcsaRdSkZhuHrB8Gff7AXqqkq6U4HymdHP2xChnTkcWJTnANlVg_x-IGxhpeKzVi53qHQapfwNf5lBa4NOz24-GvUd5g6Oh5FUBrbdqQagCyeDc6kQ8v2bKbvI03bjUoZHEo86X9iR-wp16LCaRyHy8sbBGeyfLBvN9txm6ZWWIRdYU8KkVdyEElUvGaGUozLKTOx4BOnBrkZ5XDKVk7oOyzqgu2UK3QyyLS8-fbuRGlp9I93fQ84Y9986gBCdXKG7CrPbo_r0LTAdrskS5gZwGXM4mWzW-YHrgvo1ApLHsRklduRkzrUf9DfMzMmau3TdmadWtCWfUFJEbN4YpQUonYg4yZLwDpg3jO0UQJLFB5DVhM9CqOHfUHjAQQsQLeiZTiVtND5ZYhmA49C6AY6K_t1tk-dP4K8ZUON121QB7WnvW64L2FYpKbtEjnfTlt3UPE9OrPaIYj-YI7zB36DkfVQoTw3v1G20hdSA7OlWCHjK1xrPL1gUkwSXrFE0VtB7wmvVsai3iVf-7rpTf228Ypqt9X0VWGk_2CHoPIvncln_2LRAMatBsBmgE9BzeqE43l9gHJZoEu0K8lUAE5XrRfNy8mtfYMfXlHxMA7QxOCCR-4lMTBfQ,,,,,,,,
16.07357,-22.392644,0,Papyrus - Kneeling Woman,https://lh3.googleusercontent.com/umsh/AN6v0v5DKX_r7Tai8giVjenFFjbUX6Jen70fUA-QLNjW_cOcGakRq_F7F7d1f4TiSCWKGc8TpjU0nQemPJbIuGRPHjtSNweLWvFGWgoRM0nCK-rb1DDht8pyzJEvMo0KuIe2BSzoOaWxwBa5FAk6Q8HExBHpEQt_hLuWvm_3HSRB49-at5Dbql9jty-I1e6jPZohfq47TvdSlcsaRdSkZhuHrB8Gff7AXqqkq6U4HymdHP2xChnTkcWJTnANlVg_x-IGxhpeKzVi53qHQapfwNf5lBa4NOz24-GvUd5g6Oh5FUBrbdqQagCyeDc6kQ8v2bKbvI03bjUoZHEo86X9iR-wp16LCaRyHy8sbBGeyfLBvN9txm6ZWWIRdYU8KkVdyEElUvGaGUozLKTOx4BOnBrkZ5XDKVk7oOyzqgu2UK3QyyLS8-fbuRGlp9I93fQ84Y9986gBCdXKG7CrPbo_r0LTAdrskS5gZwGXM4mWzW-YHrgvo1ApLHsRklduRkzrUf9DfMzMmau3TdmadWtCWfUFJEbN4YpQUonYg4yZLwDpg3jO0UQJLFB5DVhM9CqOHfUHjAQQsQLeiZTiVtND5ZYhmA49C6AY6K_t1tk-dP4K8ZUON121QB7WnvW64L2FYpKbtEjnfTlt3UPE9OrPaIYj-YI7zB36DkfVQoTw3v1G20hdSA7OlWCHjK1xrPL1gUkwSXrFE0VtB7wmvVsai3iVf-7rpTf228Ypqt9X0VWGk_2CHoPIvncln_2LRAMatBsBmgE9BzeqE43l9gHJZoEu0K8lUAE5XrRfNy8mtfYMfXlHxMA7QxOCCR-4lMTBfQ,,,,,,,,
16.063956,-22.383756,0,Papyrus - Kneeling Woman,https://lh3.googleusercontent.com/umsh/AN6v0v5DKX_r7Tai8giVjenFFjbUX6Jen70fUA-QLNjW_cOcGakRq_F7F7d1f4TiSCWKGc8TpjU0nQemPJbIuGRPHjtSNweLWvFGWgoRM0nCK-rb1DDht8pyzJEvMo0KuIe2BSzoOaWxwBa5FAk6Q8HExBHpEQt_hLuWvm_3HSRB49-at5Dbql9jty-I1e6jPZohfq47TvdSlcsaRdSkZhuHrB8Gff7AXqqkq6U4HymdHP2xChnTkcWJTnANlVg_x-IGxhpeKzVi53qHQapfwNf5lBa4NOz24-GvUd5g6Oh5FUBrbdqQagCyeDc6kQ8v2bKbvI03bjUoZHEo86X9iR-wp16LCaRyHy8sbBGeyfLBvN9txm6ZWWIRdYU8KkVdyEElUvGaGUozLKTOx4BOnBrkZ5XDKVk7oOyzqgu2UK3QyyLS8-fbuRGlp9I93fQ84Y9986gBCdXKG7CrPbo_r0LTAdrskS5gZwGXM4mWzW-YHrgvo1ApLHsRklduRkzrUf9DfMzMmau3TdmadWtCWfUFJEbN4YpQUonYg4yZLwDpg3jO0UQJLFB5DVhM9CqOHfUHjAQQsQLeiZTiVtND5ZYhmA49C6AY6K_t1tk-dP4K8ZUON121QB7WnvW64L2FYpKbtEjnfTlt3UPE9OrPaIYj-YI7zB36DkfVQoTw3v1G20hdSA7OlWCHjK1xrPL1gUkwSXrFE0VtB7wmvVsai3iVf-7rpTf228Ypqt9X0VWGk_2CHoPIvncln_2LRAMatBsBmgE9BzeqE43l9gHJZoEu0K8lUAE5XrRfNy8mtfYMfXlHxMA7QxOCCR-4lMTBfQ,,,,,,,,
