X,Y,Z,Name,description,gx_media_links,Interactive exploration,Key features of this video,Visual evidence
29.3880681,-28.4498924,0,David and Goliath - Leg,,,,,
29.5968053,-28.1734605,0,David and Goliath - Leg,,,,,
26.5016838,-22.7129921,0,David and Goliath - Dead Head,,,,,
26.6664787,-22.7940428,0,David and Goliath - Dead Head,,,,,
26.8916984,-22.7585891,0,David and Goliath - Dead Head,,,,,
26.6499992,-22.6977898,0,David and Goliath - Dead Head,,,,,
26.5016838,-22.7129921,0,David and Goliath - Dead Head,,,,,
27.328405,-22.9079389,0,David and Goliath - Dead Head,,,,,
27.4574943,-22.9635867,0,David and Goliath - Dead Head,,,,,
27.5920769,-23.0394331,0,David and Goliath - Dead Head,,,,,
27.5508781,-22.9484123,0,David and Goliath - Dead Head,,,,,
27.4657341,-22.8978187,0,David and Goliath - Dead Head,,,,,
27.4053093,-22.890228,0,David and Goliath - Dead Head,,,,,
27.328405,-22.9079389,0,David and Goliath - Dead Head,,,,,
25.9257415,-24.9626382,0,David and Goliath - Dead Body,,,,,
25.4753021,-25.4794641,0,David and Goliath - Dead Body,,,,,
25.9916595,-26.0138261,0,David and Goliath - Dead Body,,,,,
26.8156341,-25.8260841,0,David and Goliath - Dead Body,,,,,
27.046347,-25.5389561,0,David and Goliath - Dead Body,,,,,
26.5959075,-25.3504637,0,David and Goliath - Dead Body,,,,,
26.8376068,-25.0821003,0,David and Goliath - Dead Body,,,,,
25.9257415,-24.9626382,0,David and Goliath - Dead Body,,,,,
28.8042397,-29.5410667,0,David and Goliath - Severed Head,,,,,
28.9607949,-29.665246,0,David and Goliath - Severed Head,,,,,
28.8989967,-29.5780976,0,David and Goliath - Severed Head,,,,,
28.8042397,-29.5410667,0,David and Goliath - Severed Head,,,,,
29.0368309,-29.7324428,0,David and Goliath - Severed Head,,,,,
29.0739098,-29.7896664,0,David and Goliath - Severed Head,,,,,
29.089016,-29.7932418,0,David and Goliath - Severed Head,,,,,
29.1006834,-29.7842978,0,David and Goliath - Severed Head,,,,,
29.0574303,-29.7229023,0,David and Goliath - Severed Head,,,,,
29.0450707,-29.7109755,0,David and Goliath - Severed Head,,,,,
29.0368309,-29.7324428,0,David and Goliath - Severed Head,,,,,
21.7415448,-30.9205696,0,David and Goliath - Dead Body,,,,,
21.5657635,-31.4469063,0,David and Goliath - Dead Body,,,,,
22.0711346,-32.0262054,0,David and Goliath - Dead Body,,,,,
23.1858137,-32.2593583,0,David and Goliath - Dead Body,,,,,
24.4651835,-31.9055408,0,David and Goliath - Dead Body,,,,,
25.1912518,-31.3718947,0,David and Goliath - Dead Body,,,,,
26.1580487,-30.334444,0,David and Goliath - Dead Body,,,,,
26.8831464,-29.5538312,0,David and Goliath - Dead Body,,,,,
27.542326,-28.6322283,0,David and Goliath - Dead Body,,,,,
28.0476971,-27.9356587,0,David and Goliath - Dead Body,,,,,
28.3447521,-27.2426614,0,David and Goliath - Dead Body,,,,,
27.8059979,-26.5486941,0,David and Goliath - Dead Body,,,,,
26.8156341,-25.8260841,0,David and Goliath - Dead Body,,,,,
26.5975018,-25.8784629,0,David and Goliath - Dead Body,,,,,
25.8284589,-26.1746288,0,David and Goliath - Dead Body,,,,,
25.4753021,-25.4794641,0,David and Goliath - Dead Body,,,,,
25.3737088,-24.9956418,0,David and Goliath - Dead Body,,,,,
24.6146752,-24.9880602,0,David and Goliath - Dead Body,,,,,
24.1312767,-25.286435,0,David and Goliath - Dead Body,,,,,
23.735769,-25.6038943,0,David and Goliath - Dead Body,,,,,
23.4940697,-26.0390266,0,David and Goliath - Dead Body,,,,,
23.0315603,-27.2276053,0,David and Goliath - Dead Body,,,,,
23.377537,-28.2463273,0,David and Goliath - Dead Body,,,,,
24.372976,-26.6101493,0,David and Goliath - Dead Body,,,,,
24.5016079,-26.7883311,0,David and Goliath - Dead Body,,,,,
23.7797143,-28.499602,0,David and Goliath - Dead Body,,,,,
23.735769,-28.788854,0,David and Goliath - Dead Body,,,,,
23.8456322,-29.5753782,0,David and Goliath - Dead Body,,,,,
24.0873315,-30.6587157,0,David and Goliath - Dead Body,,,,,
25.4319803,-29.2001228,0,David and Goliath - Dead Body,,,,,
25.1216741,-29.9562607,0,David and Goliath - Dead Body,,,,,
24.3290306,-30.6587157,0,David and Goliath - Dead Body,,,,,
23.0667663,-31.2929232,0,David and Goliath - Dead Body,,,,,
22.5053002,-30.90412,0,David and Goliath - Dead Body,,,,,
21.8241479,-30.5452413,0,David and Goliath - Dead Body,,,,,
21.7415448,-30.9205696,0,David and Goliath - Dead Body,,,,,
31.3529897,60.0045687,0,She Will Give You a Garland - Crown,,,,,
31.3527752,60.0041396,0,She Will Give You a Garland - Crown,,,,,
31.3524104,60.0040752,0,She Will Give You a Garland - Crown,,,,,
31.3528288,60.0038285,0,She Will Give You a Garland - Crown,,,,,
31.3522602,60.0036246,0,She Will Give You a Garland - Crown,,,,,
31.3517452,60.0036675,0,She Will Give You a Garland - Crown,,,,,
31.3519169,60.0033671,0,She Will Give You a Garland - Crown,,,,,
31.3514233,60.0031633,0,She Will Give You a Garland - Crown,,,,,
31.3514018,60.0028978,0,She Will Give You a Garland - Crown,,,,,
31.3509942,60.0028469,0,She Will Give You a Garland - Crown,,,,,
31.350329,60.0030346,0,She Will Give You a Garland - Crown,,,,,
31.3507903,60.0026377,0,She Will Give You a Garland - Crown,,,,,
31.3504363,60.0025411,0,She Will Give You a Garland - Crown,,,,,
31.3514877,60.0020154,0,She Will Give You a Garland - Crown,,,,,
31.3522387,60.0016507,0,She Will Give You a Garland - Crown,,,,,
31.3527323,60.0014656,0,She Will Give You a Garland - Crown,,,,,
31.3529683,60.0011518,0,She Will Give You a Garland - Crown,,,,,
31.3536335,60.0012645,0,She Will Give You a Garland - Crown,,,,,
31.3546205,60.0011572,0,She Will Give You a Garland - Crown,,,,,
31.3556505,60.0015863,0,She Will Give You a Garland - Crown,,,,,
31.3564659,60.0019296,0,She Will Give You a Garland - Crown,,,,,
31.3567663,60.002466,0,She Will Give You a Garland - Crown,,,,,
31.3565517,60.0030024,0,She Will Give You a Garland - Crown,,,,,
31.3565209,60.0032653,0,She Will Give You a Garland - Crown,,,,,
31.3564625,60.0034611,0,She Will Give You a Garland - Crown,,,,,
31.3551382,60.0035281,0,She Will Give You a Garland - Crown,,,,,
31.3562942,60.0034745,0,She Will Give You a Garland - Crown,,,,,
31.3553286,60.004161,0,She Will Give You a Garland - Crown,,,,,
31.3549639,60.0044399,0,She Will Give You a Garland - Crown,,,,,
31.354406,60.004397,0,She Will Give You a Garland - Crown,,,,,
31.3537622,60.0043541,0,She Will Give You a Garland - Crown,,,,,
31.3529897,60.0045687,0,She Will Give You a Garland - Crown,,,,,
31.3545293,60.0039734,0,She Will Give You a Garland - Crown,,,,,
31.3538386,60.0039922,0,She Will Give You a Garland - Crown,,,,,
31.3532767,60.0038822,0,She Will Give You a Garland - Crown,,,,,
31.3521904,60.0033458,0,She Will Give You a Garland - Crown,,,,,
31.3520777,60.0030454,0,She Will Give You a Garland - Crown,,,,,
31.352008,60.0028737,0,She Will Give You a Garland - Crown,,,,,
31.35211,60.0025948,0,She Will Give You a Garland - Crown,,,,,
31.3526571,60.002509,0,She Will Give You a Garland - Crown,,,,,
31.3532096,60.0026699,0,She Will Give You a Garland - Crown,,,,,
31.3531211,60.002407,0,She Will Give You a Garland - Crown,,,,,
31.3536348,60.0021683,0,She Will Give You a Garland - Crown,,,,,
31.3528834,60.0021462,0,She Will Give You a Garland - Crown,,,,,
31.3536183,60.0019368,0,She Will Give You a Garland - Crown,,,,,
31.3530845,60.0017999,0,She Will Give You a Garland - Crown,,,,,
31.3536236,60.0017489,0,She Will Give You a Garland - Crown,,,,,
31.3533766,60.0016306,0,She Will Give You a Garland - Crown,,,,,
31.3539985,60.0015655,0,She Will Give You a Garland - Crown,,,,,
31.3544973,60.0015278,0,She Will Give You a Garland - Crown,,,,,
31.3550579,60.0018254,0,She Will Give You a Garland - Crown,,,,,
31.3551463,60.002166,0,She Will Give You a Garland - Crown,,,,,
31.3555641,60.002233,0,She Will Give You a Garland - Crown,,,,,
31.3558102,60.0025146,0,She Will Give You a Garland - Crown,,,,,
31.3555299,60.0027559,0,She Will Give You a Garland - Crown,,,,,
31.3545401,60.00326,0,She Will Give You a Garland - Crown,,,,,
31.3551074,60.0032868,0,She Will Give You a Garland - Crown,,,,,
31.3551382,60.0035281,0,She Will Give You a Garland - Crown,,,,,
31.3545293,60.0039734,0,She Will Give You a Garland - Crown,,,,,
31.3545497,60.0034702,0,She Will Give You a Garland - Hair,,,,,
31.3541206,60.003717,0,She Will Give You a Garland - Hair,,,,,
31.3533267,60.0036097,0,She Will Give You a Garland - Hair,,,,,
31.3527473,60.0033093,0,She Will Give You a Garland - Hair,,,,,
31.3524254,60.0031591,0,She Will Give You a Garland - Hair,,,,,
31.3522967,60.0028266,0,She Will Give You a Garland - Hair,,,,,
31.3528331,60.0026871,0,She Will Give You a Garland - Hair,,,,,
31.3533481,60.0026978,0,She Will Give You a Garland - Hair,,,,,
31.3535412,60.0024403,0,She Will Give You a Garland - Hair,,,,,
31.3539275,60.0021936,0,She Will Give You a Garland - Hair,,,,,
31.3537129,60.0020541,0,She Will Give You a Garland - Hair,,,,,
31.3539704,60.0018074,0,She Will Give You a Garland - Hair,,,,,
31.3540562,60.0016572,0,She Will Give You a Garland - Hair,,,,,
31.3547858,60.0018396,0,She Will Give You a Garland - Hair,,,,,
31.3550433,60.0023223,0,She Will Give You a Garland - Hair,,,,,
31.3556012,60.0025047,0,She Will Give You a Garland - Hair,,,,,
31.3550862,60.0028051,0,She Will Give You a Garland - Hair,,,,,
31.3542064,60.0030626,0,She Will Give You a Garland - Hair,,,,,
31.3543566,60.0033522,0,She Will Give You a Garland - Hair,,,,,
31.3545497,60.0034702,0,She Will Give You a Garland - Hair,,,,,
31.3568097,60.0033578,0,She Will Give You a Garland - Hair,,,,,
31.3567024,60.003154,0,She Will Give You a Garland - Hair,,,,,
31.3564659,60.0019296,0,She Will Give You a Garland - Hair,,,,,
31.354857,60.0011049,0,She Will Give You a Garland - Hair,,,,,
31.3537412,60.0011907,0,She Will Give You a Garland - Hair,,,,,
31.3532906,60.0011049,0,She Will Give You a Garland - Hair,,,,,
31.3537627,60.000665,0,She Will Give You a Garland - Hair,,,,,
31.353076,60.0004076,0,She Will Give You a Garland - Hair,,,,,
31.3527327,59.9997638,0,She Will Give You a Garland - Hair,,,,,
31.3537627,59.9999891,0,She Will Give You a Garland - Hair,,,,,
31.3552862,60.000311,0,She Will Give You a Garland - Hair,,,,,
31.3555222,60.0006758,0,She Will Give You a Garland - Hair,,,,,
31.3554149,60.0010513,0,She Will Give You a Garland - Hair,,,,,
31.3560586,60.0012229,0,She Will Give You a Garland - Hair,,,,,
31.3564234,60.0015877,0,She Will Give You a Garland - Hair,,,,,
31.356638,60.0019632,0,She Will Give You a Garland - Hair,,,,,
31.3569384,60.0023923,0,She Will Give You a Garland - Hair,,,,,
31.3575178,60.0028107,0,She Will Give You a Garland - Hair,,,,,
31.3574963,60.0024781,0,She Will Give You a Garland - Hair,,,,,
31.3578611,60.0023816,0,She Will Give You a Garland - Hair,,,,,
31.3585692,60.0021885,0,She Will Give You a Garland - Hair,,,,,
31.3589554,60.0023816,0,She Will Give You a Garland - Hair,,,,,
31.3587623,60.0027571,0,She Will Give You a Garland - Hair,,,,,
31.3577753,60.0030467,0,She Will Give You a Garland - Hair,,,,,
31.3568097,60.0033578,0,She Will Give You a Garland - Hair,,,,,
31.3505468,60.0020301,0,She Will Give You a Garland - Dress,,,,,
31.3500533,60.001558,0,She Will Give You a Garland - Dress,,,,,
31.3502464,60.0011289,0,She Will Give You a Garland - Dress,,,,,
31.3508686,60.0008714,0,She Will Give You a Garland - Dress,,,,,
31.3514909,60.0005066,0,She Will Give You a Garland - Dress,,,,,
31.3515767,60.0002706,0,She Will Give You a Garland - Dress,,,,,
31.351448,59.999938,0,She Will Give You a Garland - Dress,,,,,
31.3518986,59.9996805,0,She Will Give You a Garland - Dress,,,,,
31.3520488,59.9995732,0,She Will Give You a Garland - Dress,,,,,
31.3527327,59.9997638,0,She Will Give You a Garland - Dress,,,,,
31.353076,60.0004076,0,She Will Give You a Garland - Dress,,,,,
31.3537627,60.000665,0,She Will Give You a Garland - Dress,,,,,
31.3532906,60.0011049,0,She Will Give You a Garland - Dress,,,,,
31.3529683,60.0011518,0,She Will Give You a Garland - Dress,,,,,
31.3523278,60.0014186,0,She Will Give You a Garland - Dress,,,,,
31.3518986,60.0016653,0,She Will Give You a Garland - Dress,,,,,
31.3508257,60.0019013,0,She Will Give You a Garland - Dress,,,,,
31.3505468,60.0020301,0,She Will Give You a Garland - Dress,,,,,
31.3572701,60.002452,0,She Will Give You a Garland - Face,,,,,
31.3569384,60.0023923,0,She Will Give You a Garland - Face,,,,,
31.3567981,60.0020551,0,She Will Give You a Garland - Face,,,,,
31.3562831,60.001111,0,She Will Give You a Garland - Face,,,,,
31.3555535,60.0010574,0,She Will Give You a Garland - Face,,,,,
31.3557037,60.0007033,0,She Will Give You a Garland - Face,,,,,
31.3554462,60.0002634,0,She Will Give You a Garland - Face,,,,,
31.3544163,60.0001347,0,She Will Give You a Garland - Face,,,,,
31.3539657,59.999448,0,She Will Give You a Garland - Face,,,,,
31.354309,59.9996948,0,She Will Give You a Garland - Face,,,,,
31.3554677,59.9997592,0,She Will Give You a Garland - Face,,,,,
31.3569268,59.9993408,0,She Will Give You a Garland - Face,,,,,
31.3566693,59.999727,0,She Will Give You a Garland - Face,,,,,
31.3559827,60.0001883,0,She Will Give You a Garland - Face,,,,,
31.3563904,60.0002742,0,She Will Give You a Garland - Face,,,,,
31.3566479,60.000478,0,She Will Give You a Garland - Face,,,,,
31.3568624,60.0006068,0,She Will Give You a Garland - Face,,,,,
31.3569054,60.0008428,0,She Will Give You a Garland - Face,,,,,
31.3571628,60.0008964,0,She Will Give You a Garland - Face,,,,,
31.3575062,60.0007784,0,She Will Give You a Garland - Face,,,,,
31.3578066,60.0008964,0,She Will Give You a Garland - Face,,,,,
31.3577851,60.001111,0,She Will Give You a Garland - Face,,,,,
31.357871,60.0016045,0,She Will Give You a Garland - Face,,,,,
31.358343,60.0019585,0,She Will Give You a Garland - Face,,,,,
31.3577637,60.0021838,0,She Will Give You a Garland - Face,,,,,
31.3572701,60.002452,0,She Will Give You a Garland - Face,,,,,
31.3681243,59.9999321,0,She Will Give You a Garland - Arm,,,,,
31.366794,59.9996103,0,She Will Give You a Garland - Arm,,,,,
31.3673948,59.9989665,0,She Will Give You a Garland - Arm,,,,,
31.3687681,59.9993528,0,She Will Give You a Garland - Arm,,,,,
31.3699268,59.9997819,0,She Will Give You a Garland - Arm,,,,,
31.3710855,59.9997175,0,She Will Give You a Garland - Arm,,,,,
31.3720726,60.0000823,0,She Will Give You a Garland - Arm,,,,,
31.3721584,60.0004686,0,She Will Give You a Garland - Arm,,,,,
31.3712143,60.0004686,0,She Will Give You a Garland - Arm,,,,,
31.3710855,60.0007904,0,She Will Give You a Garland - Arm,,,,,
31.3704847,60.0004042,0,She Will Give You a Garland - Arm,,,,,
31.3694547,60.0004257,0,She Will Give You a Garland - Arm,,,,,
31.3681243,59.9999321,0,She Will Give You a Garland - Arm,,,,,
31.3652061,59.9995244,0,She Will Give You a Garland - Dress,,,,,
31.3653348,59.9989236,0,She Will Give You a Garland - Dress,,,,,
31.3676093,59.998709,0,She Will Give You a Garland - Dress,,,,,
31.3669227,59.9996103,0,She Will Give You a Garland - Dress,,,,,
31.3656781,59.9998463,0,She Will Give You a Garland - Dress,,,,,
31.3647769,59.9998463,0,She Will Give You a Garland - Dress,,,,,
31.3652061,59.9995244,0,She Will Give You a Garland - Dress,,,,,
31.3601211,59.9972219,0,She Will Give You a Garland - Dress,,,,,
31.3613879,59.9985585,0,She Will Give You a Garland - Dress,,,,,
31.3623833,59.9988181,0,She Will Give You a Garland - Dress,,,,,
31.3652061,59.9989236,0,She Will Give You a Garland - Dress,,,,,
31.3646482,59.9998463,0,She Will Give You a Garland - Dress,,,,,
31.3638679,59.9997401,0,She Will Give You a Garland - Dress,,,,,
31.3625103,59.9994372,0,She Will Give You a Garland - Dress,,,,,
31.3612541,59.9997755,0,She Will Give You a Garland - Dress,,,,,
31.359514,59.999551,0,She Will Give You a Garland - Dress,,,,,
31.3586751,59.999305,0,She Will Give You a Garland - Dress,,,,,
31.3574929,59.9994023,0,She Will Give You a Garland - Dress,,,,,
31.3570126,59.998461,0,She Will Give You a Garland - Dress,,,,,
31.3549001,59.9989533,0,She Will Give You a Garland - Dress,,,,,
31.354075,59.9989198,0,She Will Give You a Garland - Dress,,,,,
31.3533357,59.9987576,0,She Will Give You a Garland - Dress,,,,,
31.3529161,59.9988165,0,She Will Give You a Garland - Dress,,,,,
31.3525179,59.9990792,0,She Will Give You a Garland - Dress,,,,,
31.3526956,59.9992765,0,She Will Give You a Garland - Dress,,,,,
31.3530878,59.9994845,0,She Will Give You a Garland - Dress,,,,,
31.3538937,59.9996967,0,She Will Give You a Garland - Dress,,,,,
31.3542396,60.0000246,0,She Will Give You a Garland - Dress,,,,,
31.3533434,59.9998221,0,She Will Give You a Garland - Dress,,,,,
31.3527527,59.9996959,0,She Will Give You a Garland - Dress,,,,,
31.3523224,59.999626,0,She Will Give You a Garland - Dress,,,,,
31.3523819,59.999561,0,She Will Give You a Garland - Dress,,,,,
31.3520488,59.9995732,0,She Will Give You a Garland - Dress,,,,,
31.3518986,59.9996805,0,She Will Give You a Garland - Dress,,,,,
31.3510127,59.9998885,0,She Will Give You a Garland - Dress,,,,,
31.3505846,59.9996994,0,She Will Give You a Garland - Dress,,,,,
31.3507568,59.9992401,0,She Will Give You a Garland - Dress,,,,,
31.3507144,59.9988666,0,She Will Give You a Garland - Dress,,,,,
31.3513388,59.9981988,0,She Will Give You a Garland - Dress,,,,,
31.3515706,59.9974224,0,She Will Give You a Garland - Dress,,,,,
31.35118,59.9965708,0,She Will Give You a Garland - Dress,,,,,
31.3517873,59.9963469,0,She Will Give You a Garland - Dress,,,,,
31.3520266,59.9956556,0,She Will Give You a Garland - Dress,,,,,
31.3520389,59.9954601,0,She Will Give You a Garland - Dress,,,,,
31.3515301,59.9954268,0,She Will Give You a Garland - Dress,,,,,
31.3506351,59.9940736,0,She Will Give You a Garland - Dress,,,,,
31.3510536,59.9925951,0,She Will Give You a Garland - Dress,,,,,
31.3510001,59.9919321,0,She Will Give You a Garland - Dress,,,,,
31.3501901,59.9916007,0,She Will Give You a Garland - Dress,,,,,
31.3492084,59.9921708,0,She Will Give You a Garland - Dress,,,,,
31.3489966,59.9915329,0,She Will Give You a Garland - Dress,,,,,
31.3492998,59.9905086,0,She Will Give You a Garland - Dress,,,,,
31.3501608,59.9878746,0,She Will Give You a Garland - Dress,,,,,
31.3491331,59.982944,0,She Will Give You a Garland - Dress,,,,,
31.3670717,59.9838457,0,She Will Give You a Garland - Dress,,,,,
31.3642105,59.9874186,0,She Will Give You a Garland - Dress,,,,,
31.3619556,59.9886588,0,She Will Give You a Garland - Dress,,,,,
31.3594862,59.9908863,0,She Will Give You a Garland - Dress,,,,,
31.3584954,59.9927441,0,She Will Give You a Garland - Dress,,,,,
31.3562134,59.9951505,0,She Will Give You a Garland - Dress,,,,,
31.3586346,59.9964802,0,She Will Give You a Garland - Dress,,,,,
31.3585151,59.9963483,0,She Will Give You a Garland - Dress,,,,,
31.3591543,59.9967656,0,She Will Give You a Garland - Dress,,,,,
31.3601211,59.9972219,0,She Will Give You a Garland - Dress,,,,,
31.3567474,59.9976017,0,She Will Give You a Garland - Dress,,,,,
31.3593129,59.9979856,0,She Will Give You a Garland - Dress,,,,,
31.3602806,59.998276,0,She Will Give You a Garland - Dress,,,,,
31.3567474,59.9976017,0,She Will Give You a Garland - Dress,,,,,
31.3589274,59.9968033,0,She Will Give You a Garland - Dress,,,,,
31.3591939,59.9970974,0,She Will Give You a Garland - Dress,,,,,
31.3567827,59.9971598,0,She Will Give You a Garland - Dress,,,,,
31.3589274,59.9968033,0,She Will Give You a Garland - Dress,,,,,
31.3589274,59.9968033,0,She Will Give You a Garland - Dress,,,,,
31.3586346,59.9964802,0,She Will Give You a Garland - Dress,,,,,
31.3591543,59.9967656,0,She Will Give You a Garland - Dress,,,,,
31.3589274,59.9968033,0,She Will Give You a Garland - Dress,,,,,
31.3613879,59.9985585,0,She Will Give You a Garland - Dress,,,,,
31.3614539,59.9986281,0,She Will Give You a Garland - Dress,,,,,
31.3602806,59.998276,0,She Will Give You a Garland - Dress,,,,,
31.3603712,59.9982933,0,She Will Give You a Garland - Dress,,,,,
31.3613879,59.9985585,0,She Will Give You a Garland - Dress,,,,,
31.3531736,59.9994201,0,She Will Give You a Garland - Dress,,,,,
31.3526466,59.9990255,0,She Will Give You a Garland - Dress,,,,,
31.3532008,59.9987919,0,She Will Give You a Garland - Dress,,,,,
31.3537531,59.9990808,0,She Will Give You a Garland - Dress,,,,,
31.3547458,59.9991782,0,She Will Give You a Garland - Dress,,,,,
31.3551749,59.9989743,0,She Will Give You a Garland - Dress,,,,,
31.3561405,59.9988134,0,She Will Give You a Garland - Dress,,,,,
31.3568195,59.9986327,0,She Will Give You a Garland - Dress,,,,,
31.3569988,59.9989207,0,She Will Give You a Garland - Dress,,,,,
31.3570417,59.9991889,0,She Will Give You a Garland - Dress,,,,,
31.3562049,59.9994142,0,She Will Give You a Garland - Dress,,,,,
31.3553037,59.9996503,0,She Will Give You a Garland - Dress,,,,,
31.3546599,59.9996181,0,She Will Give You a Garland - Dress,,,,,
31.3541235,59.9995323,0,She Will Give You a Garland - Dress,,,,,
31.3531736,59.9994201,0,She Will Give You a Garland - Dress,,,,,
31.368811,59.9994386,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3689,59.997828,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3688141,59.9960254,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3682133,59.9941368,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3680417,59.9927632,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3675267,59.9912608,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3676983,59.989973,0,She Will Give You a Crown of Glory - Garland,,,,,
31.36684,59.9888139,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3657242,59.9914325,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3662392,59.9930637,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3651234,59.9936646,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3636643,59.995124,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3640076,59.9965404,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3641793,59.9979567,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3646943,59.9988151,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3626343,59.9985147,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3626343,59.9966692,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3622052,59.9955962,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3630635,59.994008,0,She Will Give You a Crown of Glory - Garland,,,,,
31.363321,59.9930637,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3641793,59.9918618,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3646084,59.9895437,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3643509,59.9882558,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3661534,59.9873543,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3690716,59.988127,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3696724,59.9913038,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3696724,59.994008,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3700158,59.9960254,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3706166,59.9971842,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3708741,59.9992013,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3699697,59.9998677,0,She Will Give You a Crown of Glory - Garland,,,,,
31.368811,59.9994386,0,She Will Give You a Crown of Glory - Garland,,,,,
31.36288,59.9997274,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3646482,59.9998463,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3657982,59.9999849,0,She Will Give You a Crown of Glory - Garland,,,,,
31.366794,59.9996103,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3673861,59.9998347,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3685448,60.0002424,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3694547,60.0004257,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3697894,60.0007788,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3678582,60.0006715,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3666136,60.0006286,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3656266,60.0004999,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3637383,60.0003711,0,She Will Give You a Crown of Glory - Garland,,,,,
31.36288,59.9997274,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3682258,59.9998019,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3680628,59.9999587,0,She Will Give You a Crown of Glory - Garland,,,,,
31.368085,59.9998019,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3682258,59.9998019,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3682258,59.9998019,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3684712,59.9995659,0,She Will Give You a Crown of Glory - Garland,,,,,
31.368085,59.9990079,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3677846,59.9981925,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3674842,59.9974843,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3672267,59.9966473,0,She Will Give You a Crown of Glory - Garland,,,,,
31.36757,59.9959606,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3681279,59.9953811,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3682996,59.9948017,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3685142,59.9933208,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3703167,59.9931705,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3699305,59.9936642,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3692867,59.9945656,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3690722,59.9954884,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3687288,59.9963254,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3682567,59.9972053,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3686859,59.9979564,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3686001,59.998729,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3692433,59.9998454,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3689923,60.0001488,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3680628,59.9999587,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3683855,59.9998019,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3682258,59.9998019,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3733207,59.9965613,0,She Will Give You a Crown of Glory - Garland,,,,,
31.374694,59.9962609,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3749086,59.9971837,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3738357,59.9979347,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3722908,59.9986643,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3716041,59.9994583,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3696729,60.0005956,0,She Will Give You a Crown of Glory - Garland,,,,,
31.3681243,59.9999321,0,She Will Give You a Crown of Glory - Garland,,,,,
