X,Y,Z,Name,gx_media_links
-107.9983621,43.7889397,0,Birds Haves Nests - Momma Bird,
-108.0020104,43.7878125,0,Birds Haves Nests - Momma Bird,
-107.9996929,43.7863253,0,Birds Haves Nests - Momma Bird,
-107.9935127,43.7840946,0,Birds Haves Nests - Momma Bird,
-107.9899938,43.7841565,0,Birds Haves Nests - Momma Bird,
-107.9808955,43.7842804,0,Birds Haves Nests - Momma Bird,
-107.9766898,43.7840946,0,Birds Haves Nests - Momma Bird,
-107.9711105,43.7855817,0,Birds Haves Nests - Momma Bird,
-107.9622698,43.7880603,0,Birds Haves Nests - Momma Bird,
-107.9639005,43.7914682,0,Birds Haves Nests - Momma Bird,
-107.9646551,43.7934338,0,Birds Haves Nests - Momma Bird,
-107.9681064,43.7928313,0,Birds Haves Nests - Momma Bird,
-107.9708747,43.7920724,0,Birds Haves Nests - Momma Bird,
-107.9748444,43.7914993,0,Birds Haves Nests - Momma Bird,
-107.9814105,43.7908486,0,Birds Haves Nests - Momma Bird,
-107.9977851,43.7909553,0,Birds Haves Nests - Momma Bird,
-107.9951425,43.7901906,0,Birds Haves Nests - Momma Bird,
-107.9929966,43.7891992,0,Birds Haves Nests - Momma Bird,
-107.9646551,43.7934338,0,Birds Haves Nests - Momma Bird,
-107.9622698,43.7880603,0,Birds Haves Nests - Momma Bird,
-107.9766898,43.7840946,0,Birds Haves Nests - Momma Bird,
-107.9935127,43.7840946,0,Birds Haves Nests - Momma Bird,
-107.9818397,43.7806245,0,Birds Haves Nests - Momma Bird,
-107.9639869,43.7838468,0,Birds Haves Nests - Momma Bird,
-107.9554038,43.7855818,0,Birds Haves Nests - Momma Bird,
-107.9488807,43.7890517,0,Birds Haves Nests - Momma Bird,
-107.9433875,43.7937605,0,Birds Haves Nests - Momma Bird,
-107.9646551,43.7934338,0,Birds Haves Nests - Momma Bird,
-108.0111614,43.8030268,0,Birds Haves Nests - Eye,
-108.01146,43.8026247,0,Birds Haves Nests - Eye,
-108.0112472,43.8023608,0,Birds Haves Nests - Eye,
-108.0108074,43.8021982,0,Birds Haves Nests - Eye,
-108.0102601,43.802388,0,Birds Haves Nests - Eye,
-108.0102709,43.8027403,0,Birds Haves Nests - Eye,
-108.0105284,43.8030268,0,Birds Haves Nests - Eye,
-108.0111614,43.8030268,0,Birds Haves Nests - Eye,
-108.171589,43.529184,0,Birds Haves Nests - Beak,
-108.1727582,43.5282923,0,Birds Haves Nests - Beak,
-108.1734448,43.5274833,0,Birds Haves Nests - Beak,
-108.172844,43.5266121,0,Birds Haves Nests - Beak,
-108.1728762,43.5256366,0,Birds Haves Nests - Beak,
-108.1675225,43.5256786,0,Birds Haves Nests - Beak,
-108.16572,43.5265498,0,Birds Haves Nests - Beak,
-108.1709556,43.5267988,0,Birds Haves Nests - Beak,
-108.1719857,43.5275456,0,Birds Haves Nests - Beak,
-108.1704275,43.5278464,0,Birds Haves Nests - Beak,
-108.1678392,43.528645,0,Birds Haves Nests - Beak,
-108.1653368,43.528759,0,Birds Haves Nests - Beak,
-108.1645147,43.5283182,0,Birds Haves Nests - Beak,
-108.1651518,43.5294954,0,Birds Haves Nests - Beak,
-108.1662676,43.5298687,0,Birds Haves Nests - Beak,
-108.1692983,43.5297962,0,Birds Haves Nests - Beak,
-108.171589,43.529184,0,Birds Haves Nests - Beak,
-108.222492,43.4963783,0,Birds Haves Nests - Momma Bird,
-108.2254093,43.4971503,0,Birds Haves Nests - Momma Bird,
-108.2299584,43.4946034,0,Birds Haves Nests - Momma Bird,
-108.2331336,43.4863279,0,Birds Haves Nests - Momma Bird,
-108.2283263,43.4853442,0,Birds Haves Nests - Momma Bird,
-108.225408,43.4847214,0,Birds Haves Nests - Momma Bird,
-108.223348,43.4868387,0,Birds Haves Nests - Momma Bird,
-108.222318,43.4914468,0,Birds Haves Nests - Momma Bird,
-108.2189139,43.4952787,0,Birds Haves Nests - Momma Bird,
-108.222492,43.4963783,0,Birds Haves Nests - Momma Bird,
-108.1784148,43.5277778,0,Birds Haves Nests - Eye,
-108.1790157,43.5279411,0,Birds Haves Nests - Eye,
-108.1797023,43.52791,0,Birds Haves Nests - Eye,
-108.180346,43.5276144,0,Birds Haves Nests - Eye,
-108.1807967,43.527241,0,Birds Haves Nests - Eye,
-108.1810756,43.5268832,0,Birds Haves Nests - Eye,
-108.180228,43.5268287,0,Birds Haves Nests - Eye,
-108.1794556,43.5268443,0,Birds Haves Nests - Eye,
-108.1786938,43.5272099,0,Birds Haves Nests - Eye,
-108.1784684,43.5273655,0,Birds Haves Nests - Eye,
-108.1784148,43.5277778,0,Birds Haves Nests - Eye,
-109.1988591,38.5303239,0,Foxes Have Holes - Eye,
-109.229987,38.553761,0,Foxes Have Holes - Eye,
-109.2556125,38.5068306,0,Foxes Have Holes - Eye,
-109.2590494,38.4963484,0,Foxes Have Holes - Eye,
-109.2621395,38.4843901,0,Foxes Have Holes - Eye,
-109.2775849,38.4563051,0,Foxes Have Holes - Eye,
-109.2749468,38.4430628,0,Foxes Have Holes - Eye,
-109.2598985,38.4313862,0,Foxes Have Holes - Eye,
-109.2262838,38.4276978,0,Foxes Have Holes - Eye,
-109.2125818,38.4296547,0,Foxes Have Holes - Eye,
-109.2061746,38.438559,0,Foxes Have Holes - Eye,
-109.1883209,38.470019,0,Foxes Have Holes - Eye,
-109.1782597,38.4980882,0,Foxes Have Holes - Eye,
-109.1937069,38.5203848,0,Foxes Have Holes - Eye,
-109.1988591,38.5303239,0,Foxes Have Holes - Eye,
-109.4704186,37.9270324,0,Foxes Have Holes - Eye,
-109.4955033,37.9202666,0,Foxes Have Holes - Eye,
-109.5327618,37.9065862,0,Foxes Have Holes - Eye,
-109.5542136,37.8929003,0,Foxes Have Holes - Eye,
-109.5639028,37.8781973,0,Foxes Have Holes - Eye,
-109.5832504,37.8439451,0,Foxes Have Holes - Eye,
-109.538743,37.843847,0,Foxes Have Holes - Eye,
-109.494958,37.841541,0,Foxes Have Holes - Eye,
-109.4860289,37.8502138,0,Foxes Have Holes - Eye,
-109.4647399,37.87461,0,Foxes Have Holes - Eye,
-109.4583227,37.8975581,0,Foxes Have Holes - Eye,
-109.4472033,37.9215043,0,Foxes Have Holes - Eye,
-109.4704186,37.9270324,0,Foxes Have Holes - Eye,
-109.5131606,37.910946,0,Foxes Have Holes - Eye,
-109.5409892,37.9001013,0,Foxes Have Holes - Eye,
-109.5464851,37.8794985,0,Foxes Have Holes - Eye,
-109.5483652,37.8700078,0,Foxes Have Holes - Eye,
-109.5152326,37.8493998,0,Foxes Have Holes - Eye,
-109.4729818,37.8634945,0,Foxes Have Holes - Eye,
-109.4716024,37.8765134,0,Foxes Have Holes - Eye,
-109.46954,37.8963041,0,Foxes Have Holes - Eye,
-109.4908345,37.9103986,0,Foxes Have Holes - Eye,
-109.4995941,37.9151421,0,Foxes Have Holes - Eye,
-109.5131606,37.910946,0,Foxes Have Holes - Eye,
-110.0358786,37.434586,0,Foxes Have Holes - Tail,
-109.911163,37.5022408,0,Foxes Have Holes - Tail,
-109.7064412,37.6165556,0,Foxes Have Holes - Tail,
-109.3767254,37.6317612,0,Foxes Have Holes - Tail,
-109.0552398,37.4760473,0,Foxes Have Holes - Tail,
-108.8930735,37.4226112,0,Foxes Have Holes - Tail,
-108.789985,37.3898715,0,Foxes Have Holes - Tail,
-108.7473577,37.372471,0,Foxes Have Holes - Tail,
-108.6758797,37.3653872,0,Foxes Have Holes - Tail,
-108.8889467,37.4346131,0,Foxes Have Holes - Tail,
-109.0456214,37.4869575,0,Foxes Have Holes - Tail,
-109.3751678,37.6466411,0,Foxes Have Holes - Tail,
-109.7133031,37.6328863,0,Foxes Have Holes - Tail,
-109.9221584,37.5131445,0,Foxes Have Holes - Tail,
-110.0072693,37.4672899,0,Foxes Have Holes - Tail,
-110.0869536,37.423607,0,Foxes Have Holes - Tail,
-110.0358786,37.434586,0,Foxes Have Holes - Tail,
-108.1601897,43.491526,0,Birds Haves Nests - Branch,
-108.1607691,43.4973867,0,Birds Haves Nests - Branch,
-108.1618582,43.4994337,0,Birds Haves Nests - Branch,
-108.1707645,43.5067741,0,Birds Haves Nests - Branch,
-108.1857351,43.5112041,0,Birds Haves Nests - Branch,
-108.1729481,43.5057454,0,Birds Haves Nests - Branch,
-108.1645109,43.4996087,0,Birds Haves Nests - Branch,
-108.1616584,43.4937421,0,Birds Haves Nests - Branch,
-108.1601897,43.491526,0,Birds Haves Nests - Branch,
-108.8650495,43.5913379,0,Birds Haves Nests - Branch,
-108.8678134,43.5897402,0,Birds Haves Nests - Branch,
-108.8652541,43.5893942,0,Birds Haves Nests - Branch,
-108.8645983,43.5896796,0,Birds Haves Nests - Branch,
-108.8650495,43.5913379,0,Birds Haves Nests - Branch,
-108.8421461,43.5852826,0,Birds Haves Nests - Branch,
-108.8402969,43.5855728,0,Birds Haves Nests - Branch,
-108.8114533,43.5921694,0,Birds Haves Nests - Branch,
-108.7970317,43.5907383,0,Birds Haves Nests - Branch,
-108.7881118,43.5796041,0,Birds Haves Nests - Branch,
-108.7788422,43.5781118,0,Birds Haves Nests - Branch,
-108.7884552,43.5902976,0,Birds Haves Nests - Branch,
-108.8004715,43.5960167,0,Birds Haves Nests - Branch,
-108.806136,43.5977569,0,Birds Haves Nests - Branch,
-108.8063079,43.6064586,0,Birds Haves Nests - Branch,
-108.8142044,43.6161532,0,Birds Haves Nests - Branch,
-108.8121444,43.6017351,0,Birds Haves Nests - Branch,
-108.8115024,43.598628,0,Birds Haves Nests - Branch,
-108.8300851,43.5927853,0,Birds Haves Nests - Branch,
-108.8401252,43.5899246,0,Birds Haves Nests - Branch,
-108.8472922,43.5879968,0,Birds Haves Nests - Branch,
-108.8466486,43.584576,0,Birds Haves Nests - Branch,
-108.8423585,43.5868174,0,Birds Haves Nests - Branch,
-108.8421461,43.5852826,0,Birds Haves Nests - Branch,
-108.8421461,43.5852826,0,Birds Haves Nests - Branch,
-108.8466486,43.584576,0,Birds Haves Nests - Branch,
-108.8454906,43.5832698,0,Birds Haves Nests - Branch,
-108.8525717,43.5695282,0,Birds Haves Nests - Branch,
-108.8536867,43.5599526,0,Birds Haves Nests - Branch,
-108.8607244,43.5653008,0,Birds Haves Nests - Branch,
-108.8553173,43.5768053,0,Birds Haves Nests - Branch,
-108.8581497,43.578858,0,Birds Haves Nests - Branch,
-108.8600382,43.591664,0,Birds Haves Nests - Branch,
-108.8645983,43.5896796,0,Birds Haves Nests - Branch,
-108.8613504,43.5777413,0,Birds Haves Nests - Branch,
-108.8638313,43.5738441,0,Birds Haves Nests - Branch,
-108.8670842,43.5855529,0,Birds Haves Nests - Branch,
-108.869651,43.5853241,0,Birds Haves Nests - Branch,
-108.8675911,43.5723911,0,Birds Haves Nests - Branch,
-108.8705952,43.5653014,0,Birds Haves Nests - Branch,
-108.8657028,43.5604505,0,Birds Haves Nests - Branch,
-108.8537528,43.5339156,0,Birds Haves Nests - Branch,
-108.838237,43.5101743,0,Birds Haves Nests - Branch,
-108.8279373,43.4947346,0,Birds Haves Nests - Branch,
-108.8045913,43.4877605,0,Birds Haves Nests - Branch,
-108.7881119,43.4643417,0,Birds Haves Nests - Branch,
-108.7489731,43.4468963,0,Birds Haves Nests - Branch,
-108.7387575,43.4347438,0,Birds Haves Nests - Branch,
-108.7312479,43.4290408,0,Birds Haves Nests - Branch,
-108.7251122,43.4293211,0,Birds Haves Nests - Branch,
-108.7109046,43.4205348,0,Birds Haves Nests - Branch,
-108.6924079,43.4181035,0,Birds Haves Nests - Branch,
-108.6746437,43.4134867,0,Birds Haves Nests - Branch,
-108.6480362,43.392534,0,Birds Haves Nests - Branch,
-108.6403102,43.3820552,0,Birds Haves Nests - Branch,
-108.6253768,43.3774385,0,Birds Haves Nests - Branch,
-108.6115246,43.362036,0,Birds Haves Nests - Branch,
-108.585661,43.3275345,0,Birds Haves Nests - Branch,
-108.543169,43.3147561,0,Birds Haves Nests - Branch,
-108.5089617,43.3089555,0,Birds Haves Nests - Branch,
-108.4723265,43.2834036,0,Birds Haves Nests - Branch,
-108.4423424,43.2791161,0,Birds Haves Nests - Branch,
-108.4151057,43.2818198,0,Birds Haves Nests - Branch,
-108.3667815,43.2887344,0,Birds Haves Nests - Branch,
-108.2863046,43.2741977,0,Birds Haves Nests - Branch,
-108.2247588,43.2804343,0,Birds Haves Nests - Branch,
-108.1960348,43.2820723,0,Birds Haves Nests - Branch,
-108.1857875,43.2784039,0,Birds Haves Nests - Branch,
-108.1653131,43.2788997,0,Birds Haves Nests - Branch,
-108.1252722,43.270895,0,Birds Haves Nests - Branch,
-108.0538474,43.257116,0,Birds Haves Nests - Branch,
-108.023301,43.2657036,0,Birds Haves Nests - Branch,
-107.9760975,43.2694889,0,Birds Haves Nests - Branch,
-107.9573096,43.2576237,0,Birds Haves Nests - Branch,
-107.9475745,43.2514395,0,Birds Haves Nests - Branch,
-107.9371536,43.253256,0,Birds Haves Nests - Branch,
-107.9045699,43.2712459,0,Birds Haves Nests - Branch,
-107.8826782,43.2692414,0,Birds Haves Nests - Branch,
-107.8614718,43.2752321,0,Birds Haves Nests - Branch,
-107.7788082,43.2697107,0,Birds Haves Nests - Branch,
-107.7188034,43.2756437,0,Birds Haves Nests - Branch,
-107.6977313,43.2577689,0,Birds Haves Nests - Branch,
-107.6553845,43.2538865,0,Birds Haves Nests - Branch,
-107.6545521,43.2695264,0,Birds Haves Nests - Branch,
-107.6369669,43.2723476,0,Birds Haves Nests - Branch,
-107.6164991,43.2817557,0,Birds Haves Nests - Branch,
-107.6118194,43.2956611,0,Birds Haves Nests - Branch,
-107.602009,43.3200382,0,Birds Haves Nests - Branch,
-107.5882271,43.3313149,0,Birds Haves Nests - Branch,
-107.5768694,43.3377014,0,Birds Haves Nests - Branch,
-107.5644932,43.3401447,0,Birds Haves Nests - Branch,
-107.5555486,43.3475809,0,Birds Haves Nests - Branch,
-107.5441079,43.3508155,0,Birds Haves Nests - Branch,
-107.508345,43.3526817,0,Birds Haves Nests - Branch,
-107.495929,43.3485513,0,Birds Haves Nests - Branch,
-107.4831194,43.3435321,0,Birds Haves Nests - Branch,
-107.4674487,43.3427685,0,Birds Haves Nests - Branch,
-107.451376,43.332396,0,Birds Haves Nests - Branch,
-107.4471881,43.3310507,0,Birds Haves Nests - Branch,
-107.4333891,43.3192155,0,Birds Haves Nests - Branch,
-107.4075121,43.3127746,0,Birds Haves Nests - Branch,
-107.309382,43.3361051,0,Birds Haves Nests - Branch,
-107.2444771,43.3496688,0,Birds Haves Nests - Branch,
-107.2289874,43.3712072,0,Birds Haves Nests - Branch,
-107.2474411,43.3753572,0,Birds Haves Nests - Branch,
-107.2693764,43.3605472,0,Birds Haves Nests - Branch,
-107.3910493,43.3247986,0,Birds Haves Nests - Branch,
-107.4021388,43.3299652,0,Birds Haves Nests - Branch,
-107.4116333,43.3209727,0,Birds Haves Nests - Branch,
-107.43452,43.3302095,0,Birds Haves Nests - Branch,
-107.4368115,43.3371959,0,Birds Haves Nests - Branch,
-107.4652006,43.350173,0,Birds Haves Nests - Branch,
-107.501171,43.3581256,0,Birds Haves Nests - Branch,
-107.5507845,43.3565335,0,Birds Haves Nests - Branch,
-107.5768335,43.3484564,0,Birds Haves Nests - Branch,
-107.5884598,43.346368,0,Birds Haves Nests - Branch,
-107.5939041,43.3385358,0,Birds Haves Nests - Branch,
-107.6027804,43.3361965,0,Birds Haves Nests - Branch,
-107.6071428,43.3352657,0,Birds Haves Nests - Branch,
-107.6128778,43.3273425,0,Birds Haves Nests - Branch,
-107.6195385,43.3119942,0,Birds Haves Nests - Branch,
-107.6378103,43.3032679,0,Birds Haves Nests - Branch,
-107.6447508,43.306283,0,Birds Haves Nests - Branch,
-107.6508806,43.2894876,0,Birds Haves Nests - Branch,
-107.654949,43.2891845,0,Birds Haves Nests - Branch,
-107.665883,43.2806336,0,Birds Haves Nests - Branch,
-107.667204,43.289577,0,Birds Haves Nests - Branch,
-107.6807185,43.2699919,0,Birds Haves Nests - Branch,
-107.6811854,43.2784014,0,Birds Haves Nests - Branch,
-107.6869267,43.2867195,0,Birds Haves Nests - Branch,
-107.6906089,43.2745417,0,Birds Haves Nests - Branch,
-107.6963501,43.275861,0,Birds Haves Nests - Branch,
-107.7097089,43.2876339,0,Birds Haves Nests - Branch,
-107.6852048,43.3189864,0,Birds Haves Nests - Branch,
-107.6809499,43.3363479,0,Birds Haves Nests - Branch,
-107.6851849,43.3543857,0,Birds Haves Nests - Branch,
-107.6696167,43.3587874,0,Birds Haves Nests - Branch,
-107.6599729,43.3669353,0,Birds Haves Nests - Branch,
-107.6571931,43.381572,0,Birds Haves Nests - Branch,
-107.652662,43.4063599,0,Birds Haves Nests - Branch,
-107.6616714,43.4219207,0,Birds Haves Nests - Branch,
-107.6586637,43.4093004,0,Birds Haves Nests - Branch,
-107.6609638,43.3825102,0,Birds Haves Nests - Branch,
-107.6681484,43.3719401,0,Birds Haves Nests - Branch,
-107.6763035,43.3632047,0,Birds Haves Nests - Branch,
-107.6875466,43.3585867,0,Birds Haves Nests - Branch,
-107.6925236,43.3883131,0,Birds Haves Nests - Branch,
-107.694756,43.392588,0,Birds Haves Nests - Branch,
-107.6994079,43.4066371,0,Birds Haves Nests - Branch,
-107.70929,43.4149097,0,Birds Haves Nests - Branch,
-107.7342895,43.4456225,0,Birds Haves Nests - Branch,
-107.7473838,43.4467184,0,Birds Haves Nests - Branch,
-107.7439506,43.4432287,0,Birds Haves Nests - Branch,
-107.7200761,43.4219074,0,Birds Haves Nests - Branch,
-107.7066372,43.4068833,0,Birds Haves Nests - Branch,
-107.697862,43.3854015,0,Birds Haves Nests - Branch,
-107.6938979,43.3624223,0,Birds Haves Nests - Branch,
-107.697159,43.35971,0,Birds Haves Nests - Branch,
-107.7018722,43.3554381,0,Birds Haves Nests - Branch,
-107.7239227,43.3632724,0,Birds Haves Nests - Branch,
-107.7308866,43.3709077,0,Birds Haves Nests - Branch,
-107.7375082,43.3735511,0,Birds Haves Nests - Branch,
-107.7473192,43.371225,0,Birds Haves Nests - Branch,
-107.7514909,43.3669463,0,Birds Haves Nests - Branch,
-107.7551449,43.3636684,0,Birds Haves Nests - Branch,
-107.7519946,43.3622795,0,Birds Haves Nests - Branch,
-107.7483599,43.3648296,0,Birds Haves Nests - Branch,
-107.7424223,43.3672273,0,Birds Haves Nests - Branch,
-107.739191,43.3688684,0,Birds Haves Nests - Branch,
-107.7342431,43.3672648,0,Birds Haves Nests - Branch,
-107.7289821,43.3634337,0,Birds Haves Nests - Branch,
-107.721748,43.3586032,0,Birds Haves Nests - Branch,
-107.7055895,43.3541458,0,Birds Haves Nests - Branch,
-107.7011676,43.3296638,0,Birds Haves Nests - Branch,
-107.7091403,43.3171538,0,Birds Haves Nests - Branch,
-107.7181421,43.3018172,0,Birds Haves Nests - Branch,
-107.747054,43.2897257,0,Birds Haves Nests - Branch,
-107.7801521,43.2845281,0,Birds Haves Nests - Branch,
-107.8346717,43.2861137,0,Birds Haves Nests - Branch,
-107.8633742,43.2881044,0,Birds Haves Nests - Branch,
-107.8790294,43.283093,0,Birds Haves Nests - Branch,
-107.8962579,43.2815604,0,Birds Haves Nests - Branch,
-107.9072641,43.282831,0,Birds Haves Nests - Branch,
-107.9206771,43.2975964,0,Birds Haves Nests - Branch,
-107.9179818,43.327125,0,Birds Haves Nests - Branch,
-107.9277014,43.3277257,0,Birds Haves Nests - Branch,
-107.9316363,43.2904241,0,Birds Haves Nests - Branch,
-107.9225327,43.2783821,0,Birds Haves Nests - Branch,
-107.9451515,43.2666259,0,Birds Haves Nests - Branch,
-107.9736321,43.2819845,0,Birds Haves Nests - Branch,
-108.0287358,43.2781571,0,Birds Haves Nests - Branch,
-108.0560234,43.271069,0,Birds Haves Nests - Branch,
-108.1110366,43.2825295,0,Birds Haves Nests - Branch,
-108.1550283,43.2894987,0,Birds Haves Nests - Branch,
-108.1571383,43.2919649,0,Birds Haves Nests - Branch,
-108.1725202,43.2930268,0,Birds Haves Nests - Branch,
-108.1686769,43.3005854,0,Birds Haves Nests - Branch,
-108.134733,43.3264147,0,Birds Haves Nests - Branch,
-108.1454617,43.3444409,0,Birds Haves Nests - Branch,
-108.1501439,43.3818932,0,Birds Haves Nests - Branch,
-108.1686117,43.3906219,0,Birds Haves Nests - Branch,
-108.1767568,43.4594184,0,Birds Haves Nests - Branch,
-108.1794112,43.4696415,0,Birds Haves Nests - Branch,
-108.1720171,43.4811191,0,Birds Haves Nests - Branch,
-108.1605115,43.4780103,0,Birds Haves Nests - Branch,
-108.1573962,43.4799921,0,Birds Haves Nests - Branch,
-108.1532949,43.4807224,0,Birds Haves Nests - Branch,
-108.1481631,43.4880538,0,Birds Haves Nests - Branch,
-108.1490577,43.4900127,0,Birds Haves Nests - Branch,
-108.1537292,43.4836268,0,Birds Haves Nests - Branch,
-108.1544901,43.4825393,0,Birds Haves Nests - Branch,
-108.1626664,43.4803435,0,Birds Haves Nests - Branch,
-108.1652159,43.4826987,0,Birds Haves Nests - Branch,
-108.1689388,43.483088,0,Birds Haves Nests - Branch,
-108.1601951,43.4907322,0,Birds Haves Nests - Branch,
-108.1616584,43.4937421,0,Birds Haves Nests - Branch,
-108.1632744,43.4961803,0,Birds Haves Nests - Branch,
-108.164208,43.4916975,0,Birds Haves Nests - Branch,
-108.167212,43.4897355,0,Birds Haves Nests - Branch,
-108.1771204,43.4862442,0,Birds Haves Nests - Branch,
-108.1787561,43.4860929,0,Birds Haves Nests - Branch,
-108.1823009,43.4870839,0,Birds Haves Nests - Branch,
-108.1900566,43.4897914,0,Birds Haves Nests - Branch,
-108.191502,43.4971145,0,Birds Haves Nests - Branch,
-108.192253,43.4916899,0,Birds Haves Nests - Branch,
-108.1919739,43.4895654,0,Birds Haves Nests - Branch,
-108.1923463,43.488343,0,Birds Haves Nests - Branch,
-108.1832773,43.4858751,0,Birds Haves Nests - Branch,
-108.1833066,43.4849017,0,Birds Haves Nests - Branch,
-108.1832515,43.4839975,0,Birds Haves Nests - Branch,
-108.183669,43.4834899,0,Birds Haves Nests - Branch,
-108.1922499,43.4697093,0,Birds Haves Nests - Branch,
-108.1891559,43.4595831,0,Birds Haves Nests - Branch,
-108.1857229,43.3871403,0,Birds Haves Nests - Branch,
-108.2035468,43.3729404,0,Birds Haves Nests - Branch,
-108.211941,43.3594664,0,Birds Haves Nests - Branch,
-108.2354385,43.3619646,0,Birds Haves Nests - Branch,
-108.3158514,43.3566201,0,Birds Haves Nests - Branch,
-108.3616548,43.3614959,0,Birds Haves Nests - Branch,
-108.3484107,43.3713615,0,Birds Haves Nests - Branch,
-108.3590153,43.4070607,0,Birds Haves Nests - Branch,
-108.337655,43.4704694,0,Birds Haves Nests - Branch,
-108.3574299,43.4419881,0,Birds Haves Nests - Branch,
-108.363473,43.415688,0,Birds Haves Nests - Branch,
-108.3587119,43.3719407,0,Birds Haves Nests - Branch,
-108.3676821,43.3676183,0,Birds Haves Nests - Branch,
-108.3761365,43.3571783,0,Birds Haves Nests - Branch,
-108.385965,43.3731951,0,Birds Haves Nests - Branch,
-108.3951646,43.3750031,0,Birds Haves Nests - Branch,
-108.4208654,43.4486583,0,Birds Haves Nests - Branch,
-108.4154765,43.4540836,0,Birds Haves Nests - Branch,
-108.4233375,43.4494233,0,Birds Haves Nests - Branch,
-108.4056462,43.3773846,0,Birds Haves Nests - Branch,
-108.3901105,43.3583283,0,Birds Haves Nests - Branch,
-108.4202757,43.3700153,0,Birds Haves Nests - Branch,
-108.4284757,43.3816991,0,Birds Haves Nests - Branch,
-108.4486631,43.3634174,0,Birds Haves Nests - Branch,
-108.4736902,43.3617607,0,Birds Haves Nests - Branch,
-108.4829278,43.3755761,0,Birds Haves Nests - Branch,
-108.5209078,43.4153525,0,Birds Haves Nests - Branch,
-108.5396002,43.4524706,0,Birds Haves Nests - Branch,
-108.5457032,43.4496498,0,Birds Haves Nests - Branch,
-108.4818246,43.356613,0,Birds Haves Nests - Branch,
-108.4384267,43.3570937,0,Birds Haves Nests - Branch,
-108.4268904,43.3666901,0,Birds Haves Nests - Branch,
-108.4057422,43.3570656,0,Birds Haves Nests - Branch,
-108.4008339,43.3442606,0,Birds Haves Nests - Branch,
-108.3801342,43.3466823,0,Birds Haves Nests - Branch,
-108.3161778,43.3436026,0,Birds Haves Nests - Branch,
-108.2618307,43.3504792,0,Birds Haves Nests - Branch,
-108.2123532,43.3420072,0,Birds Haves Nests - Branch,
-108.1903444,43.3455085,0,Birds Haves Nests - Branch,
-108.1827626,43.3350295,0,Birds Haves Nests - Branch,
-108.202644,43.3195558,0,Birds Haves Nests - Branch,
-108.2113424,43.3157894,0,Birds Haves Nests - Branch,
-108.2227878,43.3062272,0,Birds Haves Nests - Branch,
-108.218439,43.2956662,0,Birds Haves Nests - Branch,
-108.2317114,43.2945322,0,Birds Haves Nests - Branch,
-108.2580291,43.2934875,0,Birds Haves Nests - Branch,
-108.2873209,43.2893919,0,Birds Haves Nests - Branch,
-108.3197169,43.2907811,0,Birds Haves Nests - Branch,
-108.3589584,43.3001559,0,Birds Haves Nests - Branch,
-108.3958355,43.2987895,0,Birds Haves Nests - Branch,
-108.4427598,43.2975974,0,Birds Haves Nests - Branch,
-108.4992989,43.3213801,0,Birds Haves Nests - Branch,
-108.5194847,43.3340827,0,Birds Haves Nests - Branch,
-108.5200269,43.338496,0,Birds Haves Nests - Branch,
-108.5491135,43.3288318,0,Birds Haves Nests - Branch,
-108.5665278,43.3342633,0,Birds Haves Nests - Branch,
-108.5806819,43.3478079,0,Birds Haves Nests - Branch,
-108.5918348,43.3516694,0,Birds Haves Nests - Branch,
-108.5964669,43.3671374,0,Birds Haves Nests - Branch,
-108.6081429,43.3715287,0,Birds Haves Nests - Branch,
-108.6198228,43.3873983,0,Birds Haves Nests - Branch,
-108.6363217,43.3959286,0,Birds Haves Nests - Branch,
-108.6356765,43.4045079,0,Birds Haves Nests - Branch,
-108.6373931,43.4394181,0,Birds Haves Nests - Branch,
-108.620227,43.4501366,0,Birds Haves Nests - Branch,
-108.6154213,43.4598551,0,Birds Haves Nests - Branch,
-108.6061508,43.4767997,0,Birds Haves Nests - Branch,
-108.6150772,43.4997156,0,Birds Haves Nests - Branch,
-108.6020309,43.5226228,0,Birds Haves Nests - Branch,
-108.5931045,43.5320819,0,Birds Haves Nests - Branch,
-108.6198837,43.5144071,0,Birds Haves Nests - Branch,
-108.6281234,43.5007117,0,Birds Haves Nests - Branch,
-108.6250334,43.4895028,0,Birds Haves Nests - Branch,
-108.6257202,43.4733117,0,Birds Haves Nests - Branch,
-108.6286391,43.4548714,0,Birds Haves Nests - Branch,
-108.6350764,43.4470207,0,Birds Haves Nests - Branch,
-108.642028,43.4451515,0,Birds Haves Nests - Branch,
-108.6492356,43.454996,0,Birds Haves Nests - Branch,
-108.6631423,43.4725642,0,Birds Haves Nests - Branch,
-108.6710388,43.4807857,0,Birds Haves Nests - Branch,
-108.6791046,43.4919941,0,Birds Haves Nests - Branch,
-108.684084,43.4997148,0,Birds Haves Nests - Branch,
-108.685115,43.5114193,0,Birds Haves Nests - Branch,
-108.6830551,43.5201333,0,Birds Haves Nests - Branch,
-108.6816815,43.5323303,0,Birds Haves Nests - Branch,
-108.6864883,43.5370598,0,Birds Haves Nests - Branch,
-108.6912948,43.5310863,0,Birds Haves Nests - Branch,
-108.6883772,43.5272278,0,Birds Haves Nests - Branch,
-108.6930126,43.5233694,0,Birds Haves Nests - Branch,
-108.6981613,43.521378,0,Birds Haves Nests - Branch,
-108.7015945,43.5171458,0,Birds Haves Nests - Branch,
-108.6909513,43.5176439,0,Birds Haves Nests - Branch,
-108.6892349,43.5131622,0,Birds Haves Nests - Branch,
